PurchaseOrderNumber|PurchaseOrderDate|IBTFlag|SupplierOrderStatus|ReceiveNoLaterThan
PO_CLOTH01_20250121_DC_01_IBT_003239|2025-01-21 00:00:00|1|Delivered|2025-01-21 00:00:00
PO_CLOTH01_20250122_DC_01_IBT_003240|2025-01-22 00:00:00|1|Delivered|2025-01-22 00:00:00
PO_CLOTH01_20250122_DC_01_IBT_003241|2025-01-22 00:00:00|1|Delivered|2025-01-22 00:00:00
PO_CLOTH01_20250122_DC_01_IBT_003242|2025-01-22 00:00:00|1|Delivered|2025-01-22 00:00:00
PO_CLOTH01_20250122_DC_01_IBT_003243|2025-01-22 00:00:00|1|Delivered|2025-01-22 00:00:00
PO_CLOTH01_20250122_DC_01_IBT_003244|2025-01-22 00:00:00|1|Delivered|2025-01-22 00:00:00
PO_CLOTH01_20250123_DC_01_IBT_003245|2025-01-23 00:00:00|1|Delivered|2025-01-23 00:00:00
PO_CLOTH01_20250123_DC_01_IBT_003246|2025-01-23 00:00:00|1|Delivered|2025-01-23 00:00:00
PO_CLOTH01_20250123_DC_01_IBT_003247|2025-01-23 00:00:00|1|Delivered|2025-01-23 00:00:00
PO_CLOTH01_20250123_DC_01_IBT_003248|2025-01-23 00:00:00|1|Delivered|2025-01-23 00:00:00
PO_CLOTH01_20250123_DC_01_IBT_003249|2025-01-23 00:00:00|1|Delivered|2025-01-23 00:00:00
PO_CLOTH01_20250124_DC_01_IBT_003250|2025-01-24 00:00:00|1|Delivered|2025-01-24 00:00:00
PO_CLOTH01_20250124_DC_01_IBT_003251|2025-01-24 00:00:00|1|Delivered|2025-01-24 00:00:00
PO_CLOTH01_20250124_DC_01_IBT_003252|2025-01-24 00:00:00|1|Delivered|2025-01-24 00:00:00
PO_CLOTH01_20250124_DC_01_IBT_003253|2025-01-24 00:00:00|1|Delivered|2025-01-24 00:00:00
PO_CLOTH01_20250124_DC_01_IBT_003254|2025-01-24 00:00:00|1|Delivered|2025-01-24 00:00:00
PO_CLOTH01_20250125_DC_01_IBT_003255|2025-01-25 00:00:00|1|Delivered|2025-01-25 00:00:00
PO_CLOTH01_20250125_DC_01_IBT_003256|2025-01-25 00:00:00|1|Delivered|2025-01-25 00:00:00
PO_CLOTH01_20250125_DC_01_IBT_003257|2025-01-25 00:00:00|1|Delivered|2025-01-25 00:00:00
PO_CLOTH01_20250125_DC_01_IBT_003258|2025-01-25 00:00:00|1|Delivered|2025-01-25 00:00:00
PO_CLOTH01_20250125_DC_01_IBT_003259|2025-01-25 00:00:00|1|Delivered|2025-01-25 00:00:00
PO_CLOTH01_20250126_DC_01_IBT_003260|2025-01-26 00:00:00|1|Delivered|2025-01-26 00:00:00
PO_CLOTH01_20250126_DC_01_IBT_003261|2025-01-26 00:00:00|1|Delivered|2025-01-26 00:00:00
PO_CLOTH01_20250126_DC_01_IBT_003262|2025-01-26 00:00:00|1|Delivered|2025-01-26 00:00:00
PO_CLOTH01_20250126_DC_01_IBT_003263|2025-01-26 00:00:00|1|Delivered|2025-01-26 00:00:00
PO_CLOTH01_20250126_DC_01_IBT_003264|2025-01-26 00:00:00|1|Delivered|2025-01-26 00:00:00
PO_CLOTH01_20250127_DC_01_IBT_003265|2025-01-27 00:00:00|1|Delivered|2025-01-27 00:00:00
PO_CLOTH01_20250127_DC_01_IBT_003266|2025-01-27 00:00:00|1|Delivered|2025-01-27 00:00:00
PO_CLOTH01_20250127_DC_01_IBT_003267|2025-01-27 00:00:00|1|Delivered|2025-01-27 00:00:00
PO_CLOTH01_20250127_DC_01_IBT_003268|2025-01-27 00:00:00|1|Delivered|2025-01-27 00:00:00
PO_CLOTH01_20250127_DC_01_IBT_003269|2025-01-27 00:00:00|1|Delivered|2025-01-27 00:00:00
PO_CLOTH01_20250127_DC_01_003270|2025-01-27 00:00:00|0|Placed|2025-02-04 00:00:00
PO_CLOTH01_20250127_DC_01_003271|2025-01-27 00:00:00|0|Placed|2025-02-03 00:00:00
PO_CLOTH01_20250127_DC_01_003272|2025-01-27 00:00:00|0|Placed|2025-02-14 00:00:00
PO_CLOTH01_20250127_DC_01_003273|2025-01-27 00:00:00|0|Placed|2025-02-07 00:00:00
PO_CLOTH01_20250127_DC_01_003274|2025-01-27 00:00:00|0|Placed|2025-02-06 00:00:00
PO_CLOTH01_20250127_DC_01_003275|2025-01-27 00:00:00|0|Placed|2025-02-06 00:00:00
PO_CLOTH01_20250127_DC_01_003276|2025-01-27 00:00:00|0|Placed|2025-02-05 00:00:00
PO_CLOTH01_20250127_DC_01_003277|2025-01-27 00:00:00|0|Placed|2025-02-14 00:00:00
PO_CLOTH01_20250127_DC_01_003278|2025-01-27 00:00:00|0|Placed|2025-02-04 00:00:00
PO_CLOTH01_20250127_DC_01_003279|2025-01-27 00:00:00|0|Placed|2025-02-13 00:00:00
PO_CLOTH01_20250127_DC_01_003280|2025-01-27 00:00:00|0|Placed|2025-02-04 00:00:00
PO_CLOTH01_20250127_DC_01_003281|2025-01-27 00:00:00|0|Placed|2025-02-03 00:00:00
PO_CLOTH01_20250127_DC_01_003282|2025-01-27 00:00:00|0|Placed|2025-02-14 00:00:00
PO_CLOTH01_20250127_DC_01_003283|2025-01-27 00:00:00|0|Placed|2025-02-07 00:00:00
PO_CLOTH01_20250127_DC_01_003284|2025-01-27 00:00:00|0|Placed|2025-02-06 00:00:00
PO_CLOTH01_20250127_DC_01_003285|2025-01-27 00:00:00|0|Placed|2025-02-06 00:00:00
PO_CLOTH01_20250127_DC_01_003286|2025-01-27 00:00:00|0|Placed|2025-02-05 00:00:00
PO_CLOTH01_20250127_DC_01_003287|2025-01-27 00:00:00|0|Placed|2025-02-14 00:00:00
PO_CLOTH01_20250127_DC_01_003288|2025-01-27 00:00:00|0|Placed|2025-02-04 00:00:00
PO_CLOTH01_20250127_DC_01_003289|2025-01-27 00:00:00|0|Placed|2025-02-13 00:00:00
PO_CLOTH01_20250127_DC_01_003290|2025-01-27 00:00:00|0|Placed|2025-02-04 00:00:00
PO_CLOTH01_20250127_DC_01_003291|2025-01-27 00:00:00|0|Placed|2025-02-03 00:00:00
PO_CLOTH01_20250127_DC_01_003292|2025-01-27 00:00:00|0|Placed|2025-02-14 00:00:00
PO_CLOTH01_20250127_DC_01_003293|2025-01-27 00:00:00|0|Placed|2025-02-07 00:00:00
PO_CLOTH01_20250127_DC_01_003294|2025-01-27 00:00:00|0|Placed|2025-02-06 00:00:00
PO_CLOTH01_20250127_DC_01_003295|2025-01-27 00:00:00|0|Placed|2025-02-06 00:00:00
PO_CLOTH01_20250127_DC_01_003296|2025-01-27 00:00:00|0|Placed|2025-02-05 00:00:00
PO_CLOTH01_20250127_DC_01_003297|2025-01-27 00:00:00|0|Placed|2025-02-14 00:00:00
PO_CLOTH01_20250127_DC_01_003298|2025-01-27 00:00:00|0|Placed|2025-02-04 00:00:00
PO_CLOTH01_20250127_DC_01_003299|2025-01-27 00:00:00|0|Placed|2025-02-13 00:00:00
PO_CLOTH01_20250127_DC_01_003300|2025-01-27 00:00:00|0|Placed|2025-02-04 00:00:00
PO_CLOTH01_20250127_DC_01_003301|2025-01-27 00:00:00|0|Placed|2025-02-03 00:00:00
PO_CLOTH01_20250127_DC_01_003302|2025-01-27 00:00:00|0|Placed|2025-02-14 00:00:00
PO_CLOTH01_20250127_DC_01_003303|2025-01-27 00:00:00|0|Placed|2025-02-06 00:00:00
PO_CLOTH01_20250127_DC_01_003304|2025-01-27 00:00:00|0|Placed|2025-02-06 00:00:00
PO_CLOTH01_20250127_DC_01_003305|2025-01-27 00:00:00|0|Placed|2025-02-05 00:00:00
PO_CLOTH01_20250127_DC_01_003306|2025-01-27 00:00:00|0|Placed|2025-02-14 00:00:00
PO_CLOTH01_20250127_DC_01_003307|2025-01-27 00:00:00|0|Placed|2025-02-04 00:00:00
PO_CLOTH01_20250127_DC_01_003308|2025-01-27 00:00:00|0|Placed|2025-02-13 00:00:00
PO_CLOTH01_20250127_DC_01_003309|2025-01-27 00:00:00|0|Placed|2025-02-05 00:00:00
PO_CLOTH01_20250128_DC_01_IBT_003310|2025-01-28 00:00:00|1|Delivered|2025-01-28 00:00:00
PO_CLOTH01_20250128_DC_01_IBT_003311|2025-01-28 00:00:00|1|Delivered|2025-01-28 00:00:00
PO_CLOTH01_20250128_DC_01_IBT_003312|2025-01-28 00:00:00|1|Delivered|2025-01-28 00:00:00
PO_CLOTH01_20250128_DC_01_IBT_003313|2025-01-28 00:00:00|1|Delivered|2025-01-28 00:00:00
PO_CLOTH01_20250128_DC_01_IBT_003314|2025-01-28 00:00:00|1|Delivered|2025-01-28 00:00:00
PO_CLOTH01_20250129_DC_01_IBT_003315|2025-01-29 00:00:00|1|Delivered|2025-01-29 00:00:00
PO_CLOTH01_20250129_DC_01_IBT_003316|2025-01-29 00:00:00|1|Delivered|2025-01-29 00:00:00
PO_CLOTH01_20250129_DC_01_IBT_003317|2025-01-29 00:00:00|1|Delivered|2025-01-29 00:00:00
PO_CLOTH01_20250129_DC_01_IBT_003318|2025-01-29 00:00:00|1|Delivered|2025-01-29 00:00:00
PO_CLOTH01_20250129_DC_01_IBT_003319|2025-01-29 00:00:00|1|Delivered|2025-01-29 00:00:00
PO_CLOTH01_20250130_DC_01_IBT_003320|2025-01-30 00:00:00|1|Delivered|2025-01-30 00:00:00
PO_CLOTH01_20250130_DC_01_IBT_003321|2025-01-30 00:00:00|1|Delivered|2025-01-30 00:00:00
PO_CLOTH01_20250130_DC_01_IBT_003322|2025-01-30 00:00:00|1|Delivered|2025-01-30 00:00:00
PO_CLOTH01_20250130_DC_01_IBT_003323|2025-01-30 00:00:00|1|Delivered|2025-01-30 00:00:00
PO_CLOTH01_20250130_DC_01_IBT_003324|2025-01-30 00:00:00|1|Delivered|2025-01-30 00:00:00
PO_CLOTH01_20250131_DC_01_IBT_003325|2025-01-31 00:00:00|1|Delivered|2025-01-31 00:00:00
PO_CLOTH01_20250131_DC_01_IBT_003326|2025-01-31 00:00:00|1|Delivered|2025-01-31 00:00:00
PO_CLOTH01_20250131_DC_01_IBT_003327|2025-01-31 00:00:00|1|Delivered|2025-01-31 00:00:00
PO_CLOTH01_20250131_DC_01_IBT_003328|2025-01-31 00:00:00|1|Delivered|2025-01-31 00:00:00
PO_CLOTH01_20250131_DC_01_IBT_003329|2025-01-31 00:00:00|1|Delivered|2025-01-31 00:00:00
PO_CLOTH01_20250201_DC_01_IBT_003330|2025-02-01 00:00:00|1|Delivered|2025-02-01 00:00:00
PO_CLOTH01_20250201_DC_01_IBT_003331|2025-02-01 00:00:00|1|Delivered|2025-02-01 00:00:00
PO_CLOTH01_20250201_DC_01_IBT_003332|2025-02-01 00:00:00|1|Delivered|2025-02-01 00:00:00
PO_CLOTH01_20250201_DC_01_IBT_003333|2025-02-01 00:00:00|1|Delivered|2025-02-01 00:00:00
PO_CLOTH01_20250201_DC_01_IBT_003334|2025-02-01 00:00:00|1|Delivered|2025-02-01 00:00:00
PO_CLOTH01_20250202_DC_01_IBT_003335|2025-02-02 00:00:00|1|Delivered|2025-02-02 00:00:00
PO_CLOTH01_20250202_DC_01_IBT_003336|2025-02-02 00:00:00|1|Delivered|2025-02-02 00:00:00
PO_CLOTH01_20250202_DC_01_IBT_003337|2025-02-02 00:00:00|1|Delivered|2025-02-02 00:00:00
PO_CLOTH01_20250202_DC_01_IBT_003338|2025-02-02 00:00:00|1|Delivered|2025-02-02 00:00:00
PO_CLOTH01_20250202_DC_01_IBT_003339|2025-02-02 00:00:00|1|Delivered|2025-02-02 00:00:00
PO_CLOTH01_20250203_DC_01_IBT_003340|2025-02-03 00:00:00|1|Delivered|2025-02-03 00:00:00
PO_CLOTH01_20250203_DC_01_IBT_003341|2025-02-03 00:00:00|1|Delivered|2025-02-03 00:00:00
PO_CLOTH01_20250203_DC_01_IBT_003342|2025-02-03 00:00:00|1|Delivered|2025-02-03 00:00:00
PO_CLOTH01_20250203_DC_01_IBT_003343|2025-02-03 00:00:00|1|Delivered|2025-02-03 00:00:00
PO_CLOTH01_20250203_DC_01_IBT_003344|2025-02-03 00:00:00|1|Delivered|2025-02-03 00:00:00
PO_CLOTH01_20250203_DC_01_003345|2025-02-03 00:00:00|0|Placed|2025-02-11 00:00:00
PO_CLOTH01_20250203_DC_01_003346|2025-02-03 00:00:00|0|Placed|2025-02-10 00:00:00
PO_CLOTH01_20250203_DC_01_003347|2025-02-03 00:00:00|0|Placed|2025-02-21 00:00:00
PO_CLOTH01_20250203_DC_01_003348|2025-02-03 00:00:00|0|Placed|2025-02-14 00:00:00
PO_CLOTH01_20250203_DC_01_003349|2025-02-03 00:00:00|0|Placed|2025-02-13 00:00:00
PO_CLOTH01_20250203_DC_01_003350|2025-02-03 00:00:00|0|Placed|2025-02-13 00:00:00
PO_CLOTH01_20250203_DC_01_003351|2025-02-03 00:00:00|0|Placed|2025-02-12 00:00:00
PO_CLOTH01_20250203_DC_01_003352|2025-02-03 00:00:00|0|Placed|2025-02-21 00:00:00
PO_CLOTH01_20250203_DC_01_003353|2025-02-03 00:00:00|0|Placed|2025-02-11 00:00:00
PO_CLOTH01_20250203_DC_01_003354|2025-02-03 00:00:00|0|Placed|2025-02-20 00:00:00
PO_CLOTH01_20250203_DC_01_003355|2025-02-03 00:00:00|0|Placed|2025-02-11 00:00:00
PO_CLOTH01_20250203_DC_01_003356|2025-02-03 00:00:00|0|Placed|2025-02-10 00:00:00
PO_CLOTH01_20250203_DC_01_003357|2025-02-03 00:00:00|0|Placed|2025-02-21 00:00:00
PO_CLOTH01_20250203_DC_01_003358|2025-02-03 00:00:00|0|Placed|2025-02-14 00:00:00
PO_CLOTH01_20250203_DC_01_003359|2025-02-03 00:00:00|0|Placed|2025-02-13 00:00:00
PO_CLOTH01_20250203_DC_01_003360|2025-02-03 00:00:00|0|Placed|2025-02-13 00:00:00
PO_CLOTH01_20250203_DC_01_003361|2025-02-03 00:00:00|0|Placed|2025-02-12 00:00:00
PO_CLOTH01_20250203_DC_01_003362|2025-02-03 00:00:00|0|Placed|2025-02-21 00:00:00
PO_CLOTH01_20250203_DC_01_003363|2025-02-03 00:00:00|0|Placed|2025-02-11 00:00:00
PO_CLOTH01_20250203_DC_01_003364|2025-02-03 00:00:00|0|Placed|2025-02-20 00:00:00
PO_CLOTH01_20250203_DC_01_003365|2025-02-03 00:00:00|0|Placed|2025-02-11 00:00:00
PO_CLOTH01_20250203_DC_01_003366|2025-02-03 00:00:00|0|Placed|2025-02-10 00:00:00
PO_CLOTH01_20250203_DC_01_003367|2025-02-03 00:00:00|0|Placed|2025-02-21 00:00:00
PO_CLOTH01_20250203_DC_01_003368|2025-02-03 00:00:00|0|Placed|2025-02-14 00:00:00
PO_CLOTH01_20250203_DC_01_003369|2025-02-03 00:00:00|0|Placed|2025-02-13 00:00:00
PO_CLOTH01_20250203_DC_01_003370|2025-02-03 00:00:00|0|Placed|2025-02-13 00:00:00
PO_CLOTH01_20250203_DC_01_003371|2025-02-03 00:00:00|0|Placed|2025-02-12 00:00:00
PO_CLOTH01_20250203_DC_01_003372|2025-02-03 00:00:00|0|Placed|2025-02-21 00:00:00
PO_CLOTH01_20250203_DC_01_003373|2025-02-03 00:00:00|0|Placed|2025-02-11 00:00:00
PO_CLOTH01_20250203_DC_01_003374|2025-02-03 00:00:00|0|Placed|2025-02-20 00:00:00
PO_CLOTH01_20250203_DC_01_003375|2025-02-03 00:00:00|0|Placed|2025-02-11 00:00:00
PO_CLOTH01_20250203_DC_01_003376|2025-02-03 00:00:00|0|Placed|2025-02-10 00:00:00
PO_CLOTH01_20250203_DC_01_003377|2025-02-03 00:00:00|0|Placed|2025-02-21 00:00:00
PO_CLOTH01_20250203_DC_01_003378|2025-02-03 00:00:00|0|Placed|2025-02-14 00:00:00
PO_CLOTH01_20250203_DC_01_003379|2025-02-03 00:00:00|0|Placed|2025-02-13 00:00:00
PO_CLOTH01_20250203_DC_01_003380|2025-02-03 00:00:00|0|Placed|2025-02-13 00:00:00
PO_CLOTH01_20250203_DC_01_003381|2025-02-03 00:00:00|0|Placed|2025-02-12 00:00:00
PO_CLOTH01_20250203_DC_01_003382|2025-02-03 00:00:00|0|Placed|2025-02-21 00:00:00
PO_CLOTH01_20250203_DC_01_003383|2025-02-03 00:00:00|0|Placed|2025-02-11 00:00:00
PO_CLOTH01_20250203_DC_01_003384|2025-02-03 00:00:00|0|Placed|2025-02-20 00:00:00
PO_CLOTH01_20250204_DC_01_IBT_003385|2025-02-04 00:00:00|1|Delivered|2025-02-04 00:00:00
PO_CLOTH01_20250204_DC_01_IBT_003386|2025-02-04 00:00:00|1|Delivered|2025-02-04 00:00:00
PO_CLOTH01_20250204_DC_01_IBT_003387|2025-02-04 00:00:00|1|Delivered|2025-02-04 00:00:00
PO_CLOTH01_20250204_DC_01_IBT_003388|2025-02-04 00:00:00|1|Delivered|2025-02-04 00:00:00
PO_CLOTH01_20250204_DC_01_IBT_003389|2025-02-04 00:00:00|1|Delivered|2025-02-04 00:00:00
PO_CLOTH01_20250205_DC_01_IBT_003390|2025-02-05 00:00:00|1|Delivered|2025-02-05 00:00:00
PO_CLOTH01_20250205_DC_01_IBT_003391|2025-02-05 00:00:00|1|Delivered|2025-02-05 00:00:00
PO_CLOTH01_20250205_DC_01_IBT_003392|2025-02-05 00:00:00|1|Delivered|2025-02-05 00:00:00
PO_CLOTH01_20250205_DC_01_IBT_003393|2025-02-05 00:00:00|1|Delivered|2025-02-05 00:00:00
PO_CLOTH01_20250205_DC_01_IBT_003394|2025-02-05 00:00:00|1|Delivered|2025-02-05 00:00:00
PO_CLOTH01_20250206_DC_01_IBT_003395|2025-02-06 00:00:00|1|Delivered|2025-02-06 00:00:00
PO_CLOTH01_20250206_DC_01_IBT_003396|2025-02-06 00:00:00|1|Delivered|2025-02-06 00:00:00
PO_CLOTH01_20250206_DC_01_IBT_003397|2025-02-06 00:00:00|1|Delivered|2025-02-06 00:00:00
PO_CLOTH01_20250206_DC_01_IBT_003398|2025-02-06 00:00:00|1|Delivered|2025-02-06 00:00:00
PO_CLOTH01_20250206_DC_01_IBT_003399|2025-02-06 00:00:00|1|Delivered|2025-02-06 00:00:00
PO_CLOTH01_20250207_DC_01_IBT_003400|2025-02-07 00:00:00|1|Delivered|2025-02-07 00:00:00
PO_CLOTH01_20250207_DC_01_IBT_003401|2025-02-07 00:00:00|1|Delivered|2025-02-07 00:00:00
PO_CLOTH01_20250207_DC_01_IBT_003402|2025-02-07 00:00:00|1|Delivered|2025-02-07 00:00:00
PO_CLOTH01_20250207_DC_01_IBT_003403|2025-02-07 00:00:00|1|Delivered|2025-02-07 00:00:00
PO_CLOTH01_20250207_DC_01_IBT_003404|2025-02-07 00:00:00|1|Delivered|2025-02-07 00:00:00
PO_CLOTH01_20250208_DC_01_IBT_003405|2025-02-08 00:00:00|1|Delivered|2025-02-08 00:00:00
PO_CLOTH01_20250208_DC_01_IBT_003406|2025-02-08 00:00:00|1|Delivered|2025-02-08 00:00:00
PO_CLOTH01_20250208_DC_01_IBT_003407|2025-02-08 00:00:00|1|Delivered|2025-02-08 00:00:00
PO_CLOTH01_20250208_DC_01_IBT_003408|2025-02-08 00:00:00|1|Delivered|2025-02-08 00:00:00
PO_CLOTH01_20250208_DC_01_IBT_003409|2025-02-08 00:00:00|1|Delivered|2025-02-08 00:00:00
PO_CLOTH01_20250209_DC_01_IBT_003410|2025-02-09 00:00:00|1|Delivered|2025-02-09 00:00:00
PO_CLOTH01_20250209_DC_01_IBT_003411|2025-02-09 00:00:00|1|Delivered|2025-02-09 00:00:00
PO_CLOTH01_20250209_DC_01_IBT_003412|2025-02-09 00:00:00|1|Delivered|2025-02-09 00:00:00
PO_CLOTH01_20250209_DC_01_IBT_003413|2025-02-09 00:00:00|1|Delivered|2025-02-09 00:00:00
PO_CLOTH01_20250209_DC_01_IBT_003414|2025-02-09 00:00:00|1|Delivered|2025-02-09 00:00:00
PO_CLOTH01_20250210_DC_01_IBT_003415|2025-02-10 00:00:00|1|Delivered|2025-02-10 00:00:00
PO_CLOTH01_20250210_DC_01_IBT_003416|2025-02-10 00:00:00|1|Delivered|2025-02-10 00:00:00
PO_CLOTH01_20250210_DC_01_IBT_003417|2025-02-10 00:00:00|1|Delivered|2025-02-10 00:00:00
PO_CLOTH01_20250210_DC_01_IBT_003418|2025-02-10 00:00:00|1|Delivered|2025-02-10 00:00:00
PO_CLOTH01_20250210_DC_01_IBT_003419|2025-02-10 00:00:00|1|Delivered|2025-02-10 00:00:00
PO_CLOTH01_20250210_DC_01_003420|2025-02-10 00:00:00|0|Placed|2025-02-18 00:00:00
PO_CLOTH01_20250210_DC_01_003421|2025-02-10 00:00:00|0|Placed|2025-02-17 00:00:00
PO_CLOTH01_20250210_DC_01_003422|2025-02-10 00:00:00|0|Placed|2025-02-28 00:00:00
PO_CLOTH01_20250210_DC_01_003423|2025-02-10 00:00:00|0|Placed|2025-02-21 00:00:00
PO_CLOTH01_20250210_DC_01_003424|2025-02-10 00:00:00|0|Placed|2025-02-20 00:00:00
PO_CLOTH01_20250210_DC_01_003425|2025-02-10 00:00:00|0|Placed|2025-02-20 00:00:00
PO_CLOTH01_20250210_DC_01_003426|2025-02-10 00:00:00|0|Placed|2025-02-19 00:00:00
PO_CLOTH01_20250210_DC_01_003427|2025-02-10 00:00:00|0|Placed|2025-02-28 00:00:00
PO_CLOTH01_20250210_DC_01_003428|2025-02-10 00:00:00|0|Placed|2025-02-18 00:00:00
PO_CLOTH01_20250210_DC_01_003429|2025-02-10 00:00:00|0|Placed|2025-02-27 00:00:00
PO_CLOTH01_20250210_DC_01_003430|2025-02-10 00:00:00|0|Placed|2025-02-18 00:00:00
PO_CLOTH01_20250210_DC_01_003431|2025-02-10 00:00:00|0|Placed|2025-02-17 00:00:00
PO_CLOTH01_20250210_DC_01_003432|2025-02-10 00:00:00|0|Placed|2025-02-28 00:00:00
PO_CLOTH01_20250210_DC_01_003433|2025-02-10 00:00:00|0|Placed|2025-02-21 00:00:00
PO_CLOTH01_20250210_DC_01_003434|2025-02-10 00:00:00|0|Placed|2025-02-20 00:00:00
PO_CLOTH01_20250210_DC_01_003435|2025-02-10 00:00:00|0|Placed|2025-02-20 00:00:00
PO_CLOTH01_20250210_DC_01_003436|2025-02-10 00:00:00|0|Placed|2025-02-19 00:00:00
PO_CLOTH01_20250210_DC_01_003437|2025-02-10 00:00:00|0|Placed|2025-02-28 00:00:00
PO_CLOTH01_20250210_DC_01_003438|2025-02-10 00:00:00|0|Placed|2025-02-18 00:00:00
PO_CLOTH01_20250210_DC_01_003439|2025-02-10 00:00:00|0|Placed|2025-02-27 00:00:00
PO_CLOTH01_20250210_DC_01_003440|2025-02-10 00:00:00|0|Placed|2025-02-18 00:00:00
PO_CLOTH01_20250210_DC_01_003441|2025-02-10 00:00:00|0|Placed|2025-02-17 00:00:00
PO_CLOTH01_20250210_DC_01_003442|2025-02-10 00:00:00|0|Placed|2025-02-28 00:00:00
PO_CLOTH01_20250210_DC_01_003443|2025-02-10 00:00:00|0|Placed|2025-02-21 00:00:00
PO_CLOTH01_20250210_DC_01_003444|2025-02-10 00:00:00|0|Placed|2025-02-20 00:00:00
PO_CLOTH01_20250210_DC_01_003445|2025-02-10 00:00:00|0|Placed|2025-02-20 00:00:00
PO_CLOTH01_20250210_DC_01_003446|2025-02-10 00:00:00|0|Placed|2025-02-19 00:00:00
PO_CLOTH01_20250210_DC_01_003447|2025-02-10 00:00:00|0|Placed|2025-02-28 00:00:00
PO_CLOTH01_20250210_DC_01_003448|2025-02-10 00:00:00|0|Placed|2025-02-18 00:00:00
PO_CLOTH01_20250210_DC_01_003449|2025-02-10 00:00:00|0|Placed|2025-02-27 00:00:00
PO_CLOTH01_20250210_DC_01_003450|2025-02-10 00:00:00|0|Placed|2025-02-18 00:00:00
PO_CLOTH01_20250210_DC_01_003451|2025-02-10 00:00:00|0|Placed|2025-02-17 00:00:00
PO_CLOTH01_20250210_DC_01_003452|2025-02-10 00:00:00|0|Placed|2025-02-28 00:00:00
PO_CLOTH01_20250210_DC_01_003453|2025-02-10 00:00:00|0|Placed|2025-02-21 00:00:00
PO_CLOTH01_20250210_DC_01_003454|2025-02-10 00:00:00|0|Placed|2025-02-20 00:00:00
PO_CLOTH01_20250210_DC_01_003455|2025-02-10 00:00:00|0|Placed|2025-02-20 00:00:00
PO_CLOTH01_20250210_DC_01_003456|2025-02-10 00:00:00|0|Placed|2025-02-19 00:00:00
PO_CLOTH01_20250210_DC_01_003457|2025-02-10 00:00:00|0|Placed|2025-02-28 00:00:00
PO_CLOTH01_20250210_DC_01_003458|2025-02-10 00:00:00|0|Placed|2025-02-27 00:00:00
PO_CLOTH01_20250210_DC_01_003459|2025-02-10 00:00:00|0|Placed|2025-02-19 00:00:00
PO_CLOTH01_20250211_DC_01_IBT_003460|2025-02-11 00:00:00|1|Delivered|2025-02-11 00:00:00
PO_CLOTH01_20250211_DC_01_IBT_003461|2025-02-11 00:00:00|1|Delivered|2025-02-11 00:00:00
PO_CLOTH01_20250211_DC_01_IBT_003462|2025-02-11 00:00:00|1|Delivered|2025-02-11 00:00:00
PO_CLOTH01_20250211_DC_01_IBT_003463|2025-02-11 00:00:00|1|Delivered|2025-02-11 00:00:00
PO_CLOTH01_20250211_DC_01_IBT_003464|2025-02-11 00:00:00|1|Delivered|2025-02-11 00:00:00
PO_CLOTH01_20250212_DC_01_IBT_003465|2025-02-12 00:00:00|1|Delivered|2025-02-12 00:00:00
PO_CLOTH01_20250212_DC_01_IBT_003466|2025-02-12 00:00:00|1|Delivered|2025-02-12 00:00:00
PO_CLOTH01_20250212_DC_01_IBT_003467|2025-02-12 00:00:00|1|Delivered|2025-02-12 00:00:00
PO_CLOTH01_20250212_DC_01_IBT_003468|2025-02-12 00:00:00|1|Delivered|2025-02-12 00:00:00
PO_CLOTH01_20250212_DC_01_IBT_003469|2025-02-12 00:00:00|1|Delivered|2025-02-12 00:00:00
PO_CLOTH01_20250213_DC_01_IBT_003470|2025-02-13 00:00:00|1|Delivered|2025-02-13 00:00:00
PO_CLOTH01_20250213_DC_01_IBT_003471|2025-02-13 00:00:00|1|Delivered|2025-02-13 00:00:00
PO_CLOTH01_20250213_DC_01_IBT_003472|2025-02-13 00:00:00|1|Delivered|2025-02-13 00:00:00
PO_CLOTH01_20250213_DC_01_IBT_003473|2025-02-13 00:00:00|1|Delivered|2025-02-13 00:00:00
PO_CLOTH01_20250213_DC_01_IBT_003474|2025-02-13 00:00:00|1|Delivered|2025-02-13 00:00:00
PO_CLOTH01_20250214_DC_01_IBT_003475|2025-02-14 00:00:00|1|Delivered|2025-02-14 00:00:00
PO_CLOTH01_20250214_DC_01_IBT_003476|2025-02-14 00:00:00|1|Delivered|2025-02-14 00:00:00
PO_CLOTH01_20250214_DC_01_IBT_003477|2025-02-14 00:00:00|1|Delivered|2025-02-14 00:00:00
PO_CLOTH01_20250214_DC_01_IBT_003478|2025-02-14 00:00:00|1|Delivered|2025-02-14 00:00:00
PO_CLOTH01_20250214_DC_01_IBT_003479|2025-02-14 00:00:00|1|Delivered|2025-02-14 00:00:00
PO_CLOTH01_20250215_DC_01_IBT_003480|2025-02-15 00:00:00|1|Delivered|2025-02-15 00:00:00
PO_CLOTH01_20250215_DC_01_IBT_003481|2025-02-15 00:00:00|1|Delivered|2025-02-15 00:00:00
PO_CLOTH01_20250215_DC_01_IBT_003482|2025-02-15 00:00:00|1|Delivered|2025-02-15 00:00:00
PO_CLOTH01_20250215_DC_01_IBT_003483|2025-02-15 00:00:00|1|Delivered|2025-02-15 00:00:00
PO_CLOTH01_20250215_DC_01_IBT_003484|2025-02-15 00:00:00|1|Delivered|2025-02-15 00:00:00
