CustomerOrderNumber|CustomerOrderDate|IBTFlag|OrderStatusIndicator
CO_CLOTH01_20250418_STORE_001_0996|2025-04-18 00:00:00|0|Placed
CO_CLOTH01_20250418_STORE_002_0997|2025-04-18 00:00:00|0|Placed
CO_CLOTH01_20250418_STORE_003_0998|2025-04-18 00:00:00|0|Placed
CO_CLOTH01_20250418_STORE_004_0999|2025-04-18 00:00:00|0|Placed
CO_CLOTH01_20250418_STORE_005_1000|2025-04-18 00:00:00|0|Placed
CO_CLOTH01_20250419_STORE_001_1001|2025-04-19 00:00:00|0|Placed
CO_CLOTH01_20250419_STORE_002_1002|2025-04-19 00:00:00|0|Placed
CO_CLOTH01_20250419_STORE_003_1003|2025-04-19 00:00:00|0|Placed
CO_CLOTH01_20250419_STORE_004_1004|2025-04-19 00:00:00|0|Placed
CO_CLOTH01_20250419_STORE_005_1005|2025-04-19 00:00:00|0|Placed
CO_CLOTH01_20250420_STORE_001_1006|2025-04-20 00:00:00|0|Placed
CO_CLOTH01_20250420_STORE_002_1007|2025-04-20 00:00:00|0|Placed
CO_CLOTH01_20250420_STORE_003_1008|2025-04-20 00:00:00|0|Placed
CO_CLOTH01_20250420_STORE_004_1009|2025-04-20 00:00:00|0|Placed
CO_CLOTH01_20250420_STORE_005_1010|2025-04-20 00:00:00|0|Placed
CO_CLOTH01_20250421_STORE_001_1011|2025-04-21 00:00:00|0|Placed
CO_CLOTH01_20250421_STORE_002_1012|2025-04-21 00:00:00|0|Placed
CO_CLOTH01_20250421_STORE_003_1013|2025-04-21 00:00:00|0|Placed
CO_CLOTH01_20250421_STORE_004_1014|2025-04-21 00:00:00|0|Placed
CO_CLOTH01_20250421_STORE_005_1015|2025-04-21 00:00:00|0|Placed
CO_CLOTH01_20250422_STORE_001_1016|2025-04-22 00:00:00|0|Placed
CO_CLOTH01_20250422_STORE_002_1017|2025-04-22 00:00:00|0|Placed
CO_CLOTH01_20250422_STORE_003_1018|2025-04-22 00:00:00|0|Placed
CO_CLOTH01_20250422_STORE_004_1019|2025-04-22 00:00:00|0|Placed
CO_CLOTH01_20250422_STORE_005_1020|2025-04-22 00:00:00|0|Placed
CO_CLOTH01_20250423_STORE_001_1021|2025-04-23 00:00:00|0|Placed
CO_CLOTH01_20250423_STORE_002_1022|2025-04-23 00:00:00|0|Placed
CO_CLOTH01_20250423_STORE_003_1023|2025-04-23 00:00:00|0|Placed
CO_CLOTH01_20250423_STORE_004_1024|2025-04-23 00:00:00|0|Placed
CO_CLOTH01_20250423_STORE_005_1025|2025-04-23 00:00:00|0|Placed
CO_CLOTH01_20250424_STORE_001_1026|2025-04-24 00:00:00|0|Placed
CO_CLOTH01_20250424_STORE_002_1027|2025-04-24 00:00:00|0|Placed
CO_CLOTH01_20250424_STORE_003_1028|2025-04-24 00:00:00|0|Placed
CO_CLOTH01_20250424_STORE_004_1029|2025-04-24 00:00:00|0|Placed
CO_CLOTH01_20250424_STORE_005_1030|2025-04-24 00:00:00|0|Placed
CO_CLOTH01_20250425_STORE_001_1031|2025-04-25 00:00:00|0|Placed
CO_CLOTH01_20250425_STORE_002_1032|2025-04-25 00:00:00|0|Placed
CO_CLOTH01_20250425_STORE_003_1033|2025-04-25 00:00:00|0|Placed
CO_CLOTH01_20250425_STORE_004_1034|2025-04-25 00:00:00|0|Placed
CO_CLOTH01_20250425_STORE_005_1035|2025-04-25 00:00:00|0|Placed
CO_CLOTH01_20250426_STORE_001_1036|2025-04-26 00:00:00|0|Placed
CO_CLOTH01_20250426_STORE_002_1037|2025-04-26 00:00:00|0|Placed
CO_CLOTH01_20250426_STORE_003_1038|2025-04-26 00:00:00|0|Placed
CO_CLOTH01_20250426_STORE_004_1039|2025-04-26 00:00:00|0|Placed
CO_CLOTH01_20250426_STORE_005_1040|2025-04-26 00:00:00|0|Placed
CO_CLOTH01_20250427_STORE_001_1041|2025-04-27 00:00:00|0|Placed
CO_CLOTH01_20250427_STORE_002_1042|2025-04-27 00:00:00|0|Placed
CO_CLOTH01_20250427_STORE_003_1043|2025-04-27 00:00:00|0|Placed
CO_CLOTH01_20250427_STORE_004_1044|2025-04-27 00:00:00|0|Placed
CO_CLOTH01_20250427_STORE_005_1045|2025-04-27 00:00:00|0|Placed
CO_CLOTH01_20250428_STORE_001_1046|2025-04-28 00:00:00|0|Placed
CO_CLOTH01_20250428_STORE_002_1047|2025-04-28 00:00:00|0|Placed
CO_CLOTH01_20250428_STORE_003_1048|2025-04-28 00:00:00|0|Placed
CO_CLOTH01_20250428_STORE_004_1049|2025-04-28 00:00:00|0|Placed
CO_CLOTH01_20250428_STORE_005_1050|2025-04-28 00:00:00|0|Placed
CO_CLOTH01_20250429_STORE_001_1051|2025-04-29 00:00:00|0|Placed
CO_CLOTH01_20250429_STORE_002_1052|2025-04-29 00:00:00|0|Placed
CO_CLOTH01_20250429_STORE_003_1053|2025-04-29 00:00:00|0|Placed
CO_CLOTH01_20250429_STORE_004_1054|2025-04-29 00:00:00|0|Placed
CO_CLOTH01_20250429_STORE_005_1055|2025-04-29 00:00:00|0|Placed
CO_CLOTH01_20250430_STORE_001_1056|2025-04-30 00:00:00|0|Placed
CO_CLOTH01_20250430_STORE_002_1057|2025-04-30 00:00:00|0|Placed
CO_CLOTH01_20250430_STORE_003_1058|2025-04-30 00:00:00|0|Placed
CO_CLOTH01_20250430_STORE_004_1059|2025-04-30 00:00:00|0|Placed
CO_CLOTH01_20250430_STORE_005_1060|2025-04-30 00:00:00|0|Placed
CO_CLOTH01_20250501_STORE_001_1061|2025-05-01 00:00:00|0|Placed
CO_CLOTH01_20250501_STORE_002_1062|2025-05-01 00:00:00|0|Placed
CO_CLOTH01_20250501_STORE_003_1063|2025-05-01 00:00:00|0|Placed
CO_CLOTH01_20250501_STORE_004_1064|2025-05-01 00:00:00|0|Placed
CO_CLOTH01_20250501_STORE_005_1065|2025-05-01 00:00:00|0|Placed
CO_CLOTH01_20250502_STORE_001_1066|2025-05-02 00:00:00|0|Placed
CO_CLOTH01_20250502_STORE_002_1067|2025-05-02 00:00:00|0|Placed
CO_CLOTH01_20250502_STORE_003_1068|2025-05-02 00:00:00|0|Placed
CO_CLOTH01_20250502_STORE_004_1069|2025-05-02 00:00:00|0|Placed
CO_CLOTH01_20250502_STORE_005_1070|2025-05-02 00:00:00|0|Placed
CO_CLOTH01_20250503_STORE_001_1071|2025-05-03 00:00:00|0|Placed
CO_CLOTH01_20250503_STORE_002_1072|2025-05-03 00:00:00|0|Placed
CO_CLOTH01_20250503_STORE_003_1073|2025-05-03 00:00:00|0|Placed
CO_CLOTH01_20250503_STORE_004_1074|2025-05-03 00:00:00|0|Placed
CO_CLOTH01_20250503_STORE_005_1075|2025-05-03 00:00:00|0|Placed
CO_CLOTH01_20250504_STORE_001_1076|2025-05-04 00:00:00|0|Placed
CO_CLOTH01_20250504_STORE_002_1077|2025-05-04 00:00:00|0|Placed
CO_CLOTH01_20250504_STORE_003_1078|2025-05-04 00:00:00|0|Placed
CO_CLOTH01_20250504_STORE_004_1079|2025-05-04 00:00:00|0|Placed
CO_CLOTH01_20250504_STORE_005_1080|2025-05-04 00:00:00|0|Placed
CO_CLOTH01_20250505_STORE_001_1081|2025-05-05 00:00:00|0|Placed
CO_CLOTH01_20250505_STORE_002_1082|2025-05-05 00:00:00|0|Placed
CO_CLOTH01_20250505_STORE_003_1083|2025-05-05 00:00:00|0|Placed
CO_CLOTH01_20250505_STORE_004_1084|2025-05-05 00:00:00|0|Placed
CO_CLOTH01_20250505_STORE_005_1085|2025-05-05 00:00:00|0|Placed
CO_CLOTH01_20250506_STORE_001_1086|2025-05-06 00:00:00|0|Placed
CO_CLOTH01_20250506_STORE_002_1087|2025-05-06 00:00:00|0|Placed
CO_CLOTH01_20250506_STORE_003_1088|2025-05-06 00:00:00|0|Placed
CO_CLOTH01_20250506_STORE_004_1089|2025-05-06 00:00:00|0|Placed
CO_CLOTH01_20250506_STORE_005_1090|2025-05-06 00:00:00|0|Placed
CO_CLOTH01_20250507_STORE_001_1091|2025-05-07 00:00:00|0|Placed
CO_CLOTH01_20250507_STORE_002_1092|2025-05-07 00:00:00|0|Placed
CO_CLOTH01_20250507_STORE_003_1093|2025-05-07 00:00:00|0|Placed
CO_CLOTH01_20250507_STORE_004_1094|2025-05-07 00:00:00|0|Placed
CO_CLOTH01_20250507_STORE_005_1095|2025-05-07 00:00:00|0|Placed
CO_CLOTH01_20250508_STORE_001_1096|2025-05-08 00:00:00|0|Placed
CO_CLOTH01_20250508_STORE_002_1097|2025-05-08 00:00:00|0|Placed
CO_CLOTH01_20250508_STORE_003_1098|2025-05-08 00:00:00|0|Placed
CO_CLOTH01_20250508_STORE_004_1099|2025-05-08 00:00:00|0|Placed
CO_CLOTH01_20250508_STORE_005_1100|2025-05-08 00:00:00|0|Placed
CO_CLOTH01_20250509_STORE_001_1101|2025-05-09 00:00:00|0|Placed
CO_CLOTH01_20250509_STORE_002_1102|2025-05-09 00:00:00|0|Placed
CO_CLOTH01_20250509_STORE_003_1103|2025-05-09 00:00:00|0|Placed
CO_CLOTH01_20250509_STORE_004_1104|2025-05-09 00:00:00|0|Placed
CO_CLOTH01_20250509_STORE_005_1105|2025-05-09 00:00:00|0|Placed
CO_CLOTH01_20250510_STORE_001_1106|2025-05-10 00:00:00|0|Placed
CO_CLOTH01_20250510_STORE_002_1107|2025-05-10 00:00:00|0|Placed
CO_CLOTH01_20250510_STORE_003_1108|2025-05-10 00:00:00|0|Placed
CO_CLOTH01_20250510_STORE_004_1109|2025-05-10 00:00:00|0|Placed
CO_CLOTH01_20250510_STORE_005_1110|2025-05-10 00:00:00|0|Placed
CO_CLOTH01_20250511_STORE_001_1111|2025-05-11 00:00:00|0|Placed
CO_CLOTH01_20250511_STORE_002_1112|2025-05-11 00:00:00|0|Placed
CO_CLOTH01_20250511_STORE_003_1113|2025-05-11 00:00:00|0|Placed
CO_CLOTH01_20250511_STORE_004_1114|2025-05-11 00:00:00|0|Placed
CO_CLOTH01_20250511_STORE_005_1115|2025-05-11 00:00:00|0|Placed
CO_CLOTH01_20250512_STORE_001_1116|2025-05-12 00:00:00|0|Placed
CO_CLOTH01_20250512_STORE_002_1117|2025-05-12 00:00:00|0|Placed
CO_CLOTH01_20250512_STORE_003_1118|2025-05-12 00:00:00|0|Placed
CO_CLOTH01_20250512_STORE_004_1119|2025-05-12 00:00:00|0|Placed
CO_CLOTH01_20250512_STORE_005_1120|2025-05-12 00:00:00|0|Placed
CO_CLOTH01_20250513_STORE_001_1121|2025-05-13 00:00:00|0|Placed
CO_CLOTH01_20250513_STORE_002_1122|2025-05-13 00:00:00|0|Placed
CO_CLOTH01_20250513_STORE_003_1123|2025-05-13 00:00:00|0|Placed
CO_CLOTH01_20250513_STORE_004_1124|2025-05-13 00:00:00|0|Placed
CO_CLOTH01_20250513_STORE_005_1125|2025-05-13 00:00:00|0|Placed
CO_CLOTH01_20250514_STORE_001_1126|2025-05-14 00:00:00|0|Placed
CO_CLOTH01_20250514_STORE_002_1127|2025-05-14 00:00:00|0|Placed
CO_CLOTH01_20250514_STORE_003_1128|2025-05-14 00:00:00|0|Placed
CO_CLOTH01_20250514_STORE_004_1129|2025-05-14 00:00:00|0|Placed
CO_CLOTH01_20250514_STORE_005_1130|2025-05-14 00:00:00|0|Placed
CO_CLOTH01_20250515_STORE_001_1131|2025-05-15 00:00:00|0|Placed
CO_CLOTH01_20250515_STORE_002_1132|2025-05-15 00:00:00|0|Placed
CO_CLOTH01_20250515_STORE_003_1133|2025-05-15 00:00:00|0|Placed
CO_CLOTH01_20250515_STORE_004_1134|2025-05-15 00:00:00|0|Placed
CO_CLOTH01_20250515_STORE_005_1135|2025-05-15 00:00:00|0|Placed
CO_CLOTH01_20250516_STORE_001_1136|2025-05-16 00:00:00|0|Placed
CO_CLOTH01_20250516_STORE_002_1137|2025-05-16 00:00:00|0|Placed
CO_CLOTH01_20250516_STORE_003_1138|2025-05-16 00:00:00|0|Placed
CO_CLOTH01_20250516_STORE_004_1139|2025-05-16 00:00:00|0|Placed
CO_CLOTH01_20250516_STORE_005_1140|2025-05-16 00:00:00|0|Placed
CO_CLOTH01_20250517_STORE_001_1141|2025-05-17 00:00:00|0|Placed
CO_CLOTH01_20250517_STORE_002_1142|2025-05-17 00:00:00|0|Placed
CO_CLOTH01_20250517_STORE_003_1143|2025-05-17 00:00:00|0|Placed
CO_CLOTH01_20250517_STORE_004_1144|2025-05-17 00:00:00|0|Placed
CO_CLOTH01_20250517_STORE_005_1145|2025-05-17 00:00:00|0|Placed
CO_CLOTH01_20250518_STORE_001_1146|2025-05-18 00:00:00|0|Placed
CO_CLOTH01_20250518_STORE_002_1147|2025-05-18 00:00:00|0|Placed
CO_CLOTH01_20250518_STORE_003_1148|2025-05-18 00:00:00|0|Placed
CO_CLOTH01_20250518_STORE_004_1149|2025-05-18 00:00:00|0|Placed
CO_CLOTH01_20250518_STORE_005_1150|2025-05-18 00:00:00|0|Placed
CO_CLOTH01_20250519_STORE_001_1151|2025-05-19 00:00:00|0|Placed
CO_CLOTH01_20250519_STORE_002_1152|2025-05-19 00:00:00|0|Placed
CO_CLOTH01_20250519_STORE_003_1153|2025-05-19 00:00:00|0|Placed
CO_CLOTH01_20250519_STORE_004_1154|2025-05-19 00:00:00|0|Placed
CO_CLOTH01_20250519_STORE_005_1155|2025-05-19 00:00:00|0|Placed
CO_CLOTH01_20250520_STORE_001_1156|2025-05-20 00:00:00|0|Placed
CO_CLOTH01_20250520_STORE_002_1157|2025-05-20 00:00:00|0|Placed
CO_CLOTH01_20250520_STORE_003_1158|2025-05-20 00:00:00|0|Placed
CO_CLOTH01_20250520_STORE_004_1159|2025-05-20 00:00:00|0|Placed
CO_CLOTH01_20250520_STORE_005_1160|2025-05-20 00:00:00|0|Placed
CO_CLOTH01_20250521_STORE_001_1161|2025-05-21 00:00:00|0|Placed
CO_CLOTH01_20250521_STORE_002_1162|2025-05-21 00:00:00|0|Placed
CO_CLOTH01_20250521_STORE_003_1163|2025-05-21 00:00:00|0|Placed
CO_CLOTH01_20250521_STORE_004_1164|2025-05-21 00:00:00|0|Placed
CO_CLOTH01_20250521_STORE_005_1165|2025-05-21 00:00:00|0|Placed
CO_CLOTH01_20250522_STORE_001_1166|2025-05-22 00:00:00|0|Placed
CO_CLOTH01_20250522_STORE_002_1167|2025-05-22 00:00:00|0|Placed
CO_CLOTH01_20250522_STORE_003_1168|2025-05-22 00:00:00|0|Placed
CO_CLOTH01_20250522_STORE_004_1169|2025-05-22 00:00:00|0|Placed
CO_CLOTH01_20250522_STORE_005_1170|2025-05-22 00:00:00|0|Placed
CO_CLOTH01_20250523_STORE_001_1171|2025-05-23 00:00:00|0|Placed
CO_CLOTH01_20250523_STORE_002_1172|2025-05-23 00:00:00|0|Placed
CO_CLOTH01_20250523_STORE_003_1173|2025-05-23 00:00:00|0|Placed
CO_CLOTH01_20250523_STORE_004_1174|2025-05-23 00:00:00|0|Placed
CO_CLOTH01_20250523_STORE_005_1175|2025-05-23 00:00:00|0|Placed
CO_CLOTH01_20250524_STORE_001_1176|2025-05-24 00:00:00|0|Placed
CO_CLOTH01_20250524_STORE_002_1177|2025-05-24 00:00:00|0|Placed
CO_CLOTH01_20250524_STORE_003_1178|2025-05-24 00:00:00|0|Placed
CO_CLOTH01_20250524_STORE_004_1179|2025-05-24 00:00:00|0|Placed
CO_CLOTH01_20250524_STORE_005_1180|2025-05-24 00:00:00|0|Placed
CO_CLOTH01_20250525_STORE_001_1181|2025-05-25 00:00:00|0|Placed
CO_CLOTH01_20250525_STORE_002_1182|2025-05-25 00:00:00|0|Placed
CO_CLOTH01_20250525_STORE_003_1183|2025-05-25 00:00:00|0|Placed
CO_CLOTH01_20250525_STORE_004_1184|2025-05-25 00:00:00|0|Placed
CO_CLOTH01_20250525_STORE_005_1185|2025-05-25 00:00:00|0|Placed
CO_CLOTH01_20250526_STORE_001_1186|2025-05-26 00:00:00|0|Placed
CO_CLOTH01_20250526_STORE_002_1187|2025-05-26 00:00:00|0|Placed
CO_CLOTH01_20250526_STORE_003_1188|2025-05-26 00:00:00|0|Placed
CO_CLOTH01_20250526_STORE_004_1189|2025-05-26 00:00:00|0|Placed
CO_CLOTH01_20250526_STORE_005_1190|2025-05-26 00:00:00|0|Placed
CO_CLOTH01_20250527_STORE_001_1191|2025-05-27 00:00:00|0|Placed
CO_CLOTH01_20250527_STORE_002_1192|2025-05-27 00:00:00|0|Placed
CO_CLOTH01_20250527_STORE_003_1193|2025-05-27 00:00:00|0|Placed
CO_CLOTH01_20250527_STORE_004_1194|2025-05-27 00:00:00|0|Placed
CO_CLOTH01_20250527_STORE_005_1195|2025-05-27 00:00:00|0|Placed
CO_CLOTH01_20250528_STORE_001_1196|2025-05-28 00:00:00|0|Placed
CO_CLOTH01_20250528_STORE_002_1197|2025-05-28 00:00:00|0|Placed
CO_CLOTH01_20250528_STORE_003_1198|2025-05-28 00:00:00|0|Placed
CO_CLOTH01_20250528_STORE_004_1199|2025-05-28 00:00:00|0|Placed
CO_CLOTH01_20250528_STORE_005_1200|2025-05-28 00:00:00|0|Placed
CO_CLOTH01_20250529_STORE_001_1201|2025-05-29 00:00:00|0|Placed
CO_CLOTH01_20250529_STORE_002_1202|2025-05-29 00:00:00|0|Placed
CO_CLOTH01_20250529_STORE_003_1203|2025-05-29 00:00:00|0|Placed
CO_CLOTH01_20250529_STORE_004_1204|2025-05-29 00:00:00|0|Placed
CO_CLOTH01_20250529_STORE_005_1205|2025-05-29 00:00:00|0|Placed
CO_CLOTH01_20250530_STORE_001_1206|2025-05-30 00:00:00|0|Placed
CO_CLOTH01_20250530_STORE_002_1207|2025-05-30 00:00:00|0|Placed
CO_CLOTH01_20250530_STORE_003_1208|2025-05-30 00:00:00|0|Placed
CO_CLOTH01_20250530_STORE_004_1209|2025-05-30 00:00:00|0|Placed
CO_CLOTH01_20250530_STORE_005_1210|2025-05-30 00:00:00|0|Placed
CO_CLOTH01_20250531_STORE_001_1211|2025-05-31 00:00:00|0|Placed
CO_CLOTH01_20250531_STORE_002_1212|2025-05-31 00:00:00|0|Placed
CO_CLOTH01_20250531_STORE_003_1213|2025-05-31 00:00:00|0|Placed
CO_CLOTH01_20250531_STORE_004_1214|2025-05-31 00:00:00|0|Placed
CO_CLOTH01_20250531_STORE_005_1215|2025-05-31 00:00:00|0|Placed
CO_CLOTH01_20250601_STORE_001_1216|2025-06-01 00:00:00|0|Placed
CO_CLOTH01_20250601_STORE_002_1217|2025-06-01 00:00:00|0|Placed
CO_CLOTH01_20250601_STORE_003_1218|2025-06-01 00:00:00|0|Placed
CO_CLOTH01_20250601_STORE_004_1219|2025-06-01 00:00:00|0|Placed
CO_CLOTH01_20250601_STORE_005_1220|2025-06-01 00:00:00|0|Placed
CO_CLOTH01_20250602_STORE_001_1221|2025-06-02 00:00:00|0|Placed
CO_CLOTH01_20250602_STORE_002_1222|2025-06-02 00:00:00|0|Placed
CO_CLOTH01_20250602_STORE_003_1223|2025-06-02 00:00:00|0|Placed
CO_CLOTH01_20250602_STORE_004_1224|2025-06-02 00:00:00|0|Placed
CO_CLOTH01_20250602_STORE_005_1225|2025-06-02 00:00:00|0|Placed
CO_CLOTH01_20250603_STORE_001_1226|2025-06-03 00:00:00|0|Placed
CO_CLOTH01_20250603_STORE_002_1227|2025-06-03 00:00:00|0|Placed
CO_CLOTH01_20250603_STORE_003_1228|2025-06-03 00:00:00|0|Placed
CO_CLOTH01_20250603_STORE_004_1229|2025-06-03 00:00:00|0|Placed
CO_CLOTH01_20250603_STORE_005_1230|2025-06-03 00:00:00|0|Placed
CO_CLOTH01_20250604_STORE_001_1231|2025-06-04 00:00:00|0|Placed
CO_CLOTH01_20250604_STORE_002_1232|2025-06-04 00:00:00|0|Placed
CO_CLOTH01_20250604_STORE_003_1233|2025-06-04 00:00:00|0|Placed
CO_CLOTH01_20250604_STORE_004_1234|2025-06-04 00:00:00|0|Placed
CO_CLOTH01_20250604_STORE_005_1235|2025-06-04 00:00:00|0|Placed
CO_CLOTH01_20250605_STORE_001_1236|2025-06-05 00:00:00|0|Placed
CO_CLOTH01_20250605_STORE_002_1237|2025-06-05 00:00:00|0|Placed
CO_CLOTH01_20250605_STORE_003_1238|2025-06-05 00:00:00|0|Placed
CO_CLOTH01_20250605_STORE_004_1239|2025-06-05 00:00:00|0|Placed
CO_CLOTH01_20250605_STORE_005_1240|2025-06-05 00:00:00|0|Placed
CO_CLOTH01_20250606_STORE_001_1241|2025-06-06 00:00:00|0|Placed
CO_CLOTH01_20250606_STORE_002_1242|2025-06-06 00:00:00|0|Placed
CO_CLOTH01_20250606_STORE_003_1243|2025-06-06 00:00:00|0|Placed
CO_CLOTH01_20250606_STORE_004_1244|2025-06-06 00:00:00|0|Placed
CO_CLOTH01_20250606_STORE_005_1245|2025-06-06 00:00:00|0|Placed
CO_CLOTH01_20250607_STORE_001_1246|2025-06-07 00:00:00|0|Placed
CO_CLOTH01_20250607_STORE_002_1247|2025-06-07 00:00:00|0|Placed
CO_CLOTH01_20250607_STORE_003_1248|2025-06-07 00:00:00|0|Placed
CO_CLOTH01_20250607_STORE_004_1249|2025-06-07 00:00:00|0|Placed
CO_CLOTH01_20250607_STORE_005_1250|2025-06-07 00:00:00|0|Placed
CO_CLOTH01_20250608_STORE_001_1251|2025-06-08 00:00:00|0|Placed
CO_CLOTH01_20250608_STORE_002_1252|2025-06-08 00:00:00|0|Placed
CO_CLOTH01_20250608_STORE_003_1253|2025-06-08 00:00:00|0|Placed
CO_CLOTH01_20250608_STORE_004_1254|2025-06-08 00:00:00|0|Placed
CO_CLOTH01_20250608_STORE_005_1255|2025-06-08 00:00:00|0|Placed
CO_CLOTH01_20250609_STORE_001_1256|2025-06-09 00:00:00|0|Placed
CO_CLOTH01_20250609_STORE_002_1257|2025-06-09 00:00:00|0|Placed
CO_CLOTH01_20250609_STORE_003_1258|2025-06-09 00:00:00|0|Placed
CO_CLOTH01_20250609_STORE_004_1259|2025-06-09 00:00:00|0|Placed
CO_CLOTH01_20250609_STORE_005_1260|2025-06-09 00:00:00|0|Placed
CO_CLOTH01_20250610_STORE_001_1261|2025-06-10 00:00:00|0|Placed
CO_CLOTH01_20250610_STORE_002_1262|2025-06-10 00:00:00|0|Placed
CO_CLOTH01_20250610_STORE_003_1263|2025-06-10 00:00:00|0|Placed
CO_CLOTH01_20250610_STORE_004_1264|2025-06-10 00:00:00|0|Placed
CO_CLOTH01_20250610_STORE_005_1265|2025-06-10 00:00:00|0|Placed
CO_CLOTH01_20250611_STORE_001_1266|2025-06-11 00:00:00|0|Placed
CO_CLOTH01_20250611_STORE_002_1267|2025-06-11 00:00:00|0|Placed
CO_CLOTH01_20250611_STORE_003_1268|2025-06-11 00:00:00|0|Placed
CO_CLOTH01_20250611_STORE_004_1269|2025-06-11 00:00:00|0|Placed
CO_CLOTH01_20250611_STORE_005_1270|2025-06-11 00:00:00|0|Placed
CO_CLOTH01_20250612_STORE_001_1271|2025-06-12 00:00:00|0|Placed
CO_CLOTH01_20250612_STORE_002_1272|2025-06-12 00:00:00|0|Placed
CO_CLOTH01_20250612_STORE_003_1273|2025-06-12 00:00:00|0|Placed
CO_CLOTH01_20250612_STORE_004_1274|2025-06-12 00:00:00|0|Placed
CO_CLOTH01_20250612_STORE_005_1275|2025-06-12 00:00:00|0|Placed
CO_CLOTH01_20250613_STORE_001_1276|2025-06-13 00:00:00|0|Placed
CO_CLOTH01_20250613_STORE_002_1277|2025-06-13 00:00:00|0|Placed
CO_CLOTH01_20250613_STORE_003_1278|2025-06-13 00:00:00|0|Placed
CO_CLOTH01_20250613_STORE_004_1279|2025-06-13 00:00:00|0|Placed
CO_CLOTH01_20250613_STORE_005_1280|2025-06-13 00:00:00|0|Placed
CO_CLOTH01_20250614_STORE_001_1281|2025-06-14 00:00:00|0|Placed
CO_CLOTH01_20250614_STORE_002_1282|2025-06-14 00:00:00|0|Placed
CO_CLOTH01_20250614_STORE_003_1283|2025-06-14 00:00:00|0|Placed
CO_CLOTH01_20250614_STORE_004_1284|2025-06-14 00:00:00|0|Placed
CO_CLOTH01_20250614_STORE_005_1285|2025-06-14 00:00:00|0|Placed
CO_CLOTH01_20250615_STORE_001_1286|2025-06-15 00:00:00|0|Placed
CO_CLOTH01_20250615_STORE_002_1287|2025-06-15 00:00:00|0|Placed
CO_CLOTH01_20250615_STORE_003_1288|2025-06-15 00:00:00|0|Placed
CO_CLOTH01_20250615_STORE_004_1289|2025-06-15 00:00:00|0|Placed
CO_CLOTH01_20250615_STORE_005_1290|2025-06-15 00:00:00|0|Placed
CO_CLOTH01_20250616_STORE_001_1291|2025-06-16 00:00:00|0|Placed
CO_CLOTH01_20250616_STORE_002_1292|2025-06-16 00:00:00|0|Placed
CO_CLOTH01_20250616_STORE_003_1293|2025-06-16 00:00:00|0|Placed
CO_CLOTH01_20250616_STORE_004_1294|2025-06-16 00:00:00|0|Placed
CO_CLOTH01_20250616_STORE_005_1295|2025-06-16 00:00:00|0|Placed
CO_CLOTH01_20250617_STORE_001_1296|2025-06-17 00:00:00|0|Placed
CO_CLOTH01_20250617_STORE_002_1297|2025-06-17 00:00:00|0|Placed
CO_CLOTH01_20250617_STORE_003_1298|2025-06-17 00:00:00|0|Placed
CO_CLOTH01_20250617_STORE_004_1299|2025-06-17 00:00:00|0|Placed
CO_CLOTH01_20250617_STORE_005_1300|2025-06-17 00:00:00|0|Placed
CO_CLOTH01_20250618_STORE_001_1301|2025-06-18 00:00:00|0|Placed
CO_CLOTH01_20250618_STORE_002_1302|2025-06-18 00:00:00|0|Placed
CO_CLOTH01_20250618_STORE_003_1303|2025-06-18 00:00:00|0|Placed
CO_CLOTH01_20250618_STORE_004_1304|2025-06-18 00:00:00|0|Placed
CO_CLOTH01_20250618_STORE_005_1305|2025-06-18 00:00:00|0|Placed
CO_CLOTH01_20250619_STORE_001_1306|2025-06-19 00:00:00|0|Placed
CO_CLOTH01_20250619_STORE_002_1307|2025-06-19 00:00:00|0|Placed
CO_CLOTH01_20250619_STORE_003_1308|2025-06-19 00:00:00|0|Placed
CO_CLOTH01_20250619_STORE_004_1309|2025-06-19 00:00:00|0|Placed
CO_CLOTH01_20250619_STORE_005_1310|2025-06-19 00:00:00|0|Placed
CO_CLOTH01_20250620_STORE_001_1311|2025-06-20 00:00:00|0|Placed
CO_CLOTH01_20250620_STORE_002_1312|2025-06-20 00:00:00|0|Placed
CO_CLOTH01_20250620_STORE_003_1313|2025-06-20 00:00:00|0|Placed
CO_CLOTH01_20250620_STORE_004_1314|2025-06-20 00:00:00|0|Placed
CO_CLOTH01_20250620_STORE_005_1315|2025-06-20 00:00:00|0|Placed
CO_CLOTH01_20250621_STORE_001_1316|2025-06-21 00:00:00|0|Placed
CO_CLOTH01_20250621_STORE_002_1317|2025-06-21 00:00:00|0|Placed
CO_CLOTH01_20250621_STORE_003_1318|2025-06-21 00:00:00|0|Placed
CO_CLOTH01_20250621_STORE_004_1319|2025-06-21 00:00:00|0|Placed
CO_CLOTH01_20250621_STORE_005_1320|2025-06-21 00:00:00|0|Placed
CO_CLOTH01_20250622_STORE_001_1321|2025-06-22 00:00:00|0|Placed
CO_CLOTH01_20250622_STORE_002_1322|2025-06-22 00:00:00|0|Placed
CO_CLOTH01_20250622_STORE_003_1323|2025-06-22 00:00:00|0|Placed
CO_CLOTH01_20250622_STORE_004_1324|2025-06-22 00:00:00|0|Placed
CO_CLOTH01_20250622_STORE_005_1325|2025-06-22 00:00:00|0|Placed
CO_CLOTH01_20250623_STORE_001_1326|2025-06-23 00:00:00|0|Placed
CO_CLOTH01_20250623_STORE_002_1327|2025-06-23 00:00:00|0|Placed
