DeliveryNoteNumber|CustomerOrderNumber|SiteCode|ItemCode|DeliveredQuantity|ActualDeliveryDate|CustomerOrderLineNumber
DN_CLOTH01_20250606_STORE_005_001245|CO_CLOTH01_20250606_STORE_005_1245|STORE_005|ITM_BOT_0027|5|2025-06-06 00:00:00|27
DN_CLOTH01_20250606_STORE_005_001245|CO_CLOTH01_20250606_STORE_005_1245|STORE_005|ITM_BOT_0028|10|2025-06-06 00:00:00|28
DN_CLOTH01_20250606_STORE_005_001245|CO_CLOTH01_20250606_STORE_005_1245|STORE_005|ITM_BOT_0029|5|2025-06-06 00:00:00|29
DN_CLOTH01_20250606_STORE_005_001245|CO_CLOTH01_20250606_STORE_005_1245|STORE_005|ITM_BOT_0030|1|2025-06-06 00:00:00|30
DN_CLOTH01_20250606_STORE_005_001245|CO_CLOTH01_20250606_STORE_005_1245|STORE_005|ITM_BOT_0031|3|2025-06-06 00:00:00|31
DN_CLOTH01_20250606_STORE_005_001245|CO_CLOTH01_20250606_STORE_005_1245|STORE_005|ITM_BOT_0032|3|2025-06-06 00:00:00|32
DN_CLOTH01_20250606_STORE_005_001245|CO_CLOTH01_20250606_STORE_005_1245|STORE_005|ITM_FOO_0034|2|2025-06-06 00:00:00|33
DN_CLOTH01_20250606_STORE_005_001245|CO_CLOTH01_20250606_STORE_005_1245|STORE_005|ITM_FOO_0035|1|2025-06-06 00:00:00|34
DN_CLOTH01_20250606_STORE_005_001245|CO_CLOTH01_20250606_STORE_005_1245|STORE_005|ITM_FOO_0038|3|2025-06-06 00:00:00|35
DN_CLOTH01_20250606_STORE_005_001245|CO_CLOTH01_20250606_STORE_005_1245|STORE_005|ITM_FOO_0039|3|2025-06-06 00:00:00|36
DN_CLOTH01_20250606_STORE_005_001245|CO_CLOTH01_20250606_STORE_005_1245|STORE_005|ITM_OUT_0041|2|2025-06-06 00:00:00|37
DN_CLOTH01_20250606_STORE_005_001245|CO_CLOTH01_20250606_STORE_005_1245|STORE_005|ITM_OUT_0042|2|2025-06-06 00:00:00|38
DN_CLOTH01_20250607_STORE_001_001246|CO_CLOTH01_20250607_STORE_001_1246|STORE_001|ITM_BAS_0001|10|2025-06-07 00:00:00|1
DN_CLOTH01_20250607_STORE_001_001246|CO_CLOTH01_20250607_STORE_001_1246|STORE_001|ITM_BAS_0002|14|2025-06-07 00:00:00|2
DN_CLOTH01_20250607_STORE_001_001246|CO_CLOTH01_20250607_STORE_001_1246|STORE_001|ITM_BAS_0003|14|2025-06-07 00:00:00|3
DN_CLOTH01_20250607_STORE_001_001246|CO_CLOTH01_20250607_STORE_001_1246|STORE_001|ITM_BAS_0004|17|2025-06-07 00:00:00|4
DN_CLOTH01_20250607_STORE_001_001246|CO_CLOTH01_20250607_STORE_001_1246|STORE_001|ITM_BAS_0005|13|2025-06-07 00:00:00|5
DN_CLOTH01_20250607_STORE_001_001246|CO_CLOTH01_20250607_STORE_001_1246|STORE_001|ITM_BAS_0006|9|2025-06-07 00:00:00|6
DN_CLOTH01_20250607_STORE_001_001246|CO_CLOTH01_20250607_STORE_001_1246|STORE_001|ITM_BAS_0007|8|2025-06-07 00:00:00|7
DN_CLOTH01_20250607_STORE_001_001246|CO_CLOTH01_20250607_STORE_001_1246|STORE_001|ITM_BAS_0008|12|2025-06-07 00:00:00|8
DN_CLOTH01_20250607_STORE_001_001246|CO_CLOTH01_20250607_STORE_001_1246|STORE_001|ITM_BAS_0009|9|2025-06-07 00:00:00|9
DN_CLOTH01_20250607_STORE_001_001246|CO_CLOTH01_20250607_STORE_001_1246|STORE_001|ITM_BAS_0010|15|2025-06-07 00:00:00|10
DN_CLOTH01_20250607_STORE_001_001246|CO_CLOTH01_20250607_STORE_001_1246|STORE_001|ITM_TOP_0011|1|2025-06-07 00:00:00|11
DN_CLOTH01_20250607_STORE_001_001246|CO_CLOTH01_20250607_STORE_001_1246|STORE_001|ITM_TOP_0012|5|2025-06-07 00:00:00|12
DN_CLOTH01_20250607_STORE_001_001246|CO_CLOTH01_20250607_STORE_001_1246|STORE_001|ITM_TOP_0013|6|2025-06-07 00:00:00|13
DN_CLOTH01_20250607_STORE_001_001246|CO_CLOTH01_20250607_STORE_001_1246|STORE_001|ITM_TOP_0014|4|2025-06-07 00:00:00|14
DN_CLOTH01_20250607_STORE_001_001246|CO_CLOTH01_20250607_STORE_001_1246|STORE_001|ITM_TOP_0015|2|2025-06-07 00:00:00|15
DN_CLOTH01_20250607_STORE_001_001246|CO_CLOTH01_20250607_STORE_001_1246|STORE_001|ITM_TOP_0016|8|2025-06-07 00:00:00|16
DN_CLOTH01_20250607_STORE_001_001246|CO_CLOTH01_20250607_STORE_001_1246|STORE_001|ITM_TOP_0017|5|2025-06-07 00:00:00|17
DN_CLOTH01_20250607_STORE_001_001246|CO_CLOTH01_20250607_STORE_001_1246|STORE_001|ITM_TOP_0018|1|2025-06-07 00:00:00|18
DN_CLOTH01_20250607_STORE_001_001246|CO_CLOTH01_20250607_STORE_001_1246|STORE_001|ITM_TOP_0019|2|2025-06-07 00:00:00|19
DN_CLOTH01_20250607_STORE_001_001246|CO_CLOTH01_20250607_STORE_001_1246|STORE_001|ITM_TOP_0020|8|2025-06-07 00:00:00|20
DN_CLOTH01_20250607_STORE_001_001246|CO_CLOTH01_20250607_STORE_001_1246|STORE_001|ITM_TOP_0021|7|2025-06-07 00:00:00|21
DN_CLOTH01_20250607_STORE_001_001246|CO_CLOTH01_20250607_STORE_001_1246|STORE_001|ITM_TOP_0022|3|2025-06-07 00:00:00|22
DN_CLOTH01_20250607_STORE_001_001246|CO_CLOTH01_20250607_STORE_001_1246|STORE_001|ITM_BOT_0023|9|2025-06-07 00:00:00|23
DN_CLOTH01_20250607_STORE_001_001246|CO_CLOTH01_20250607_STORE_001_1246|STORE_001|ITM_BOT_0024|7|2025-06-07 00:00:00|24
DN_CLOTH01_20250607_STORE_001_001246|CO_CLOTH01_20250607_STORE_001_1246|STORE_001|ITM_BOT_0025|8|2025-06-07 00:00:00|25
DN_CLOTH01_20250607_STORE_001_001246|CO_CLOTH01_20250607_STORE_001_1246|STORE_001|ITM_BOT_0026|5|2025-06-07 00:00:00|26
DN_CLOTH01_20250607_STORE_001_001246|CO_CLOTH01_20250607_STORE_001_1246|STORE_001|ITM_BOT_0027|5|2025-06-07 00:00:00|27
DN_CLOTH01_20250607_STORE_001_001246|CO_CLOTH01_20250607_STORE_001_1246|STORE_001|ITM_BOT_0028|8|2025-06-07 00:00:00|28
DN_CLOTH01_20250607_STORE_001_001246|CO_CLOTH01_20250607_STORE_001_1246|STORE_001|ITM_BOT_0029|5|2025-06-07 00:00:00|29
DN_CLOTH01_20250607_STORE_001_001246|CO_CLOTH01_20250607_STORE_001_1246|STORE_001|ITM_BOT_0030|3|2025-06-07 00:00:00|30
DN_CLOTH01_20250607_STORE_001_001246|CO_CLOTH01_20250607_STORE_001_1246|STORE_001|ITM_BOT_0031|1|2025-06-07 00:00:00|31
DN_CLOTH01_20250607_STORE_001_001246|CO_CLOTH01_20250607_STORE_001_1246|STORE_001|ITM_BOT_0032|5|2025-06-07 00:00:00|32
DN_CLOTH01_20250607_STORE_001_001246|CO_CLOTH01_20250607_STORE_001_1246|STORE_001|ITM_FOO_0034|3|2025-06-07 00:00:00|33
DN_CLOTH01_20250607_STORE_001_001246|CO_CLOTH01_20250607_STORE_001_1246|STORE_001|ITM_FOO_0035|4|2025-06-07 00:00:00|34
DN_CLOTH01_20250607_STORE_001_001246|CO_CLOTH01_20250607_STORE_001_1246|STORE_001|ITM_FOO_0038|2|2025-06-07 00:00:00|35
DN_CLOTH01_20250607_STORE_001_001246|CO_CLOTH01_20250607_STORE_001_1246|STORE_001|ITM_FOO_0039|1|2025-06-07 00:00:00|36
DN_CLOTH01_20250607_STORE_001_001246|CO_CLOTH01_20250607_STORE_001_1246|STORE_001|ITM_FOO_0040|2|2025-06-07 00:00:00|37
DN_CLOTH01_20250607_STORE_001_001246|CO_CLOTH01_20250607_STORE_001_1246|STORE_001|ITM_OUT_0042|1|2025-06-07 00:00:00|38
DN_CLOTH01_20250607_STORE_002_001247|CO_CLOTH01_20250607_STORE_002_1247|STORE_002|ITM_BAS_0001|12|2025-06-07 00:00:00|1
DN_CLOTH01_20250607_STORE_002_001247|CO_CLOTH01_20250607_STORE_002_1247|STORE_002|ITM_BAS_0002|11|2025-06-07 00:00:00|2
DN_CLOTH01_20250607_STORE_002_001247|CO_CLOTH01_20250607_STORE_002_1247|STORE_002|ITM_BAS_0003|6|2025-06-07 00:00:00|3
DN_CLOTH01_20250607_STORE_002_001247|CO_CLOTH01_20250607_STORE_002_1247|STORE_002|ITM_BAS_0004|14|2025-06-07 00:00:00|4
DN_CLOTH01_20250607_STORE_002_001247|CO_CLOTH01_20250607_STORE_002_1247|STORE_002|ITM_BAS_0005|12|2025-06-07 00:00:00|5
DN_CLOTH01_20250607_STORE_002_001247|CO_CLOTH01_20250607_STORE_002_1247|STORE_002|ITM_BAS_0006|7|2025-06-07 00:00:00|6
DN_CLOTH01_20250607_STORE_002_001247|CO_CLOTH01_20250607_STORE_002_1247|STORE_002|ITM_BAS_0007|6|2025-06-07 00:00:00|7
DN_CLOTH01_20250607_STORE_002_001247|CO_CLOTH01_20250607_STORE_002_1247|STORE_002|ITM_BAS_0008|4|2025-06-07 00:00:00|8
DN_CLOTH01_20250607_STORE_002_001247|CO_CLOTH01_20250607_STORE_002_1247|STORE_002|ITM_BAS_0009|9|2025-06-07 00:00:00|9
DN_CLOTH01_20250607_STORE_002_001247|CO_CLOTH01_20250607_STORE_002_1247|STORE_002|ITM_BAS_0010|3|2025-06-07 00:00:00|10
DN_CLOTH01_20250607_STORE_002_001247|CO_CLOTH01_20250607_STORE_002_1247|STORE_002|ITM_TOP_0011|2|2025-06-07 00:00:00|11
DN_CLOTH01_20250607_STORE_002_001247|CO_CLOTH01_20250607_STORE_002_1247|STORE_002|ITM_TOP_0012|2|2025-06-07 00:00:00|12
DN_CLOTH01_20250607_STORE_002_001247|CO_CLOTH01_20250607_STORE_002_1247|STORE_002|ITM_TOP_0013|7|2025-06-07 00:00:00|13
DN_CLOTH01_20250607_STORE_002_001247|CO_CLOTH01_20250607_STORE_002_1247|STORE_002|ITM_TOP_0014|2|2025-06-07 00:00:00|14
DN_CLOTH01_20250607_STORE_002_001247|CO_CLOTH01_20250607_STORE_002_1247|STORE_002|ITM_TOP_0015|2|2025-06-07 00:00:00|15
DN_CLOTH01_20250607_STORE_002_001247|CO_CLOTH01_20250607_STORE_002_1247|STORE_002|ITM_TOP_0016|4|2025-06-07 00:00:00|16
DN_CLOTH01_20250607_STORE_002_001247|CO_CLOTH01_20250607_STORE_002_1247|STORE_002|ITM_TOP_0017|2|2025-06-07 00:00:00|17
DN_CLOTH01_20250607_STORE_002_001247|CO_CLOTH01_20250607_STORE_002_1247|STORE_002|ITM_TOP_0018|1|2025-06-07 00:00:00|18
DN_CLOTH01_20250607_STORE_002_001247|CO_CLOTH01_20250607_STORE_002_1247|STORE_002|ITM_TOP_0019|2|2025-06-07 00:00:00|19
DN_CLOTH01_20250607_STORE_002_001247|CO_CLOTH01_20250607_STORE_002_1247|STORE_002|ITM_TOP_0020|8|2025-06-07 00:00:00|20
DN_CLOTH01_20250607_STORE_002_001247|CO_CLOTH01_20250607_STORE_002_1247|STORE_002|ITM_TOP_0021|5|2025-06-07 00:00:00|21
DN_CLOTH01_20250607_STORE_002_001247|CO_CLOTH01_20250607_STORE_002_1247|STORE_002|ITM_TOP_0022|5|2025-06-07 00:00:00|22
DN_CLOTH01_20250607_STORE_002_001247|CO_CLOTH01_20250607_STORE_002_1247|STORE_002|ITM_BOT_0023|8|2025-06-07 00:00:00|23
DN_CLOTH01_20250607_STORE_002_001247|CO_CLOTH01_20250607_STORE_002_1247|STORE_002|ITM_BOT_0024|6|2025-06-07 00:00:00|24
DN_CLOTH01_20250607_STORE_002_001247|CO_CLOTH01_20250607_STORE_002_1247|STORE_002|ITM_BOT_0025|3|2025-06-07 00:00:00|25
DN_CLOTH01_20250607_STORE_002_001247|CO_CLOTH01_20250607_STORE_002_1247|STORE_002|ITM_BOT_0026|2|2025-06-07 00:00:00|26
DN_CLOTH01_20250607_STORE_002_001247|CO_CLOTH01_20250607_STORE_002_1247|STORE_002|ITM_BOT_0027|2|2025-06-07 00:00:00|27
DN_CLOTH01_20250607_STORE_002_001247|CO_CLOTH01_20250607_STORE_002_1247|STORE_002|ITM_BOT_0028|2|2025-06-07 00:00:00|28
DN_CLOTH01_20250607_STORE_002_001247|CO_CLOTH01_20250607_STORE_002_1247|STORE_002|ITM_BOT_0029|7|2025-06-07 00:00:00|29
DN_CLOTH01_20250607_STORE_002_001247|CO_CLOTH01_20250607_STORE_002_1247|STORE_002|ITM_BOT_0030|4|2025-06-07 00:00:00|30
DN_CLOTH01_20250607_STORE_002_001247|CO_CLOTH01_20250607_STORE_002_1247|STORE_002|ITM_BOT_0031|7|2025-06-07 00:00:00|31
DN_CLOTH01_20250607_STORE_002_001247|CO_CLOTH01_20250607_STORE_002_1247|STORE_002|ITM_BOT_0032|7|2025-06-07 00:00:00|32
DN_CLOTH01_20250607_STORE_002_001247|CO_CLOTH01_20250607_STORE_002_1247|STORE_002|ITM_FOO_0034|2|2025-06-07 00:00:00|33
DN_CLOTH01_20250607_STORE_002_001247|CO_CLOTH01_20250607_STORE_002_1247|STORE_002|ITM_FOO_0037|1|2025-06-07 00:00:00|34
DN_CLOTH01_20250607_STORE_002_001247|CO_CLOTH01_20250607_STORE_002_1247|STORE_002|ITM_FOO_0038|2|2025-06-07 00:00:00|35
DN_CLOTH01_20250607_STORE_002_001247|CO_CLOTH01_20250607_STORE_002_1247|STORE_002|ITM_FOO_0040|2|2025-06-07 00:00:00|36
DN_CLOTH01_20250607_STORE_002_001247|CO_CLOTH01_20250607_STORE_002_1247|STORE_002|ITM_OUT_0042|1|2025-06-07 00:00:00|37
DN_CLOTH01_20250607_STORE_002_001247|CO_CLOTH01_20250607_STORE_002_1247|STORE_002|ITM_OUT_0043|1|2025-06-07 00:00:00|38
DN_CLOTH01_20250607_STORE_002_001247|CO_CLOTH01_20250607_STORE_002_1247|STORE_002|ITM_OUT_0044|1|2025-06-07 00:00:00|39
DN_CLOTH01_20250607_STORE_003_001248|CO_CLOTH01_20250607_STORE_003_1248|STORE_003|ITM_BAS_0001|10|2025-06-07 00:00:00|1
DN_CLOTH01_20250607_STORE_003_001248|CO_CLOTH01_20250607_STORE_003_1248|STORE_003|ITM_BAS_0002|5|2025-06-07 00:00:00|2
DN_CLOTH01_20250607_STORE_003_001248|CO_CLOTH01_20250607_STORE_003_1248|STORE_003|ITM_BAS_0003|4|2025-06-07 00:00:00|3
DN_CLOTH01_20250607_STORE_003_001248|CO_CLOTH01_20250607_STORE_003_1248|STORE_003|ITM_BAS_0004|13|2025-06-07 00:00:00|4
DN_CLOTH01_20250607_STORE_003_001248|CO_CLOTH01_20250607_STORE_003_1248|STORE_003|ITM_BAS_0005|9|2025-06-07 00:00:00|5
DN_CLOTH01_20250607_STORE_003_001248|CO_CLOTH01_20250607_STORE_003_1248|STORE_003|ITM_BAS_0006|8|2025-06-07 00:00:00|6
DN_CLOTH01_20250607_STORE_003_001248|CO_CLOTH01_20250607_STORE_003_1248|STORE_003|ITM_BAS_0007|3|2025-06-07 00:00:00|7
DN_CLOTH01_20250607_STORE_003_001248|CO_CLOTH01_20250607_STORE_003_1248|STORE_003|ITM_BAS_0008|8|2025-06-07 00:00:00|8
DN_CLOTH01_20250607_STORE_003_001248|CO_CLOTH01_20250607_STORE_003_1248|STORE_003|ITM_BAS_0009|4|2025-06-07 00:00:00|9
DN_CLOTH01_20250607_STORE_003_001248|CO_CLOTH01_20250607_STORE_003_1248|STORE_003|ITM_BAS_0010|10|2025-06-07 00:00:00|10
DN_CLOTH01_20250607_STORE_003_001248|CO_CLOTH01_20250607_STORE_003_1248|STORE_003|ITM_TOP_0011|3|2025-06-07 00:00:00|11
DN_CLOTH01_20250607_STORE_003_001248|CO_CLOTH01_20250607_STORE_003_1248|STORE_003|ITM_TOP_0012|1|2025-06-07 00:00:00|12
DN_CLOTH01_20250607_STORE_003_001248|CO_CLOTH01_20250607_STORE_003_1248|STORE_003|ITM_TOP_0013|7|2025-06-07 00:00:00|13
DN_CLOTH01_20250607_STORE_003_001248|CO_CLOTH01_20250607_STORE_003_1248|STORE_003|ITM_TOP_0014|2|2025-06-07 00:00:00|14
DN_CLOTH01_20250607_STORE_003_001248|CO_CLOTH01_20250607_STORE_003_1248|STORE_003|ITM_TOP_0015|3|2025-06-07 00:00:00|15
DN_CLOTH01_20250607_STORE_003_001248|CO_CLOTH01_20250607_STORE_003_1248|STORE_003|ITM_TOP_0016|5|2025-06-07 00:00:00|16
DN_CLOTH01_20250607_STORE_003_001248|CO_CLOTH01_20250607_STORE_003_1248|STORE_003|ITM_TOP_0017|6|2025-06-07 00:00:00|17
DN_CLOTH01_20250607_STORE_003_001248|CO_CLOTH01_20250607_STORE_003_1248|STORE_003|ITM_TOP_0019|1|2025-06-07 00:00:00|18
DN_CLOTH01_20250607_STORE_003_001248|CO_CLOTH01_20250607_STORE_003_1248|STORE_003|ITM_TOP_0020|6|2025-06-07 00:00:00|19
DN_CLOTH01_20250607_STORE_003_001248|CO_CLOTH01_20250607_STORE_003_1248|STORE_003|ITM_TOP_0021|3|2025-06-07 00:00:00|20
DN_CLOTH01_20250607_STORE_003_001248|CO_CLOTH01_20250607_STORE_003_1248|STORE_003|ITM_TOP_0022|4|2025-06-07 00:00:00|21
DN_CLOTH01_20250607_STORE_003_001248|CO_CLOTH01_20250607_STORE_003_1248|STORE_003|ITM_BOT_0023|9|2025-06-07 00:00:00|22
DN_CLOTH01_20250607_STORE_003_001248|CO_CLOTH01_20250607_STORE_003_1248|STORE_003|ITM_BOT_0024|10|2025-06-07 00:00:00|23
DN_CLOTH01_20250607_STORE_003_001248|CO_CLOTH01_20250607_STORE_003_1248|STORE_003|ITM_BOT_0025|5|2025-06-07 00:00:00|24
DN_CLOTH01_20250607_STORE_003_001248|CO_CLOTH01_20250607_STORE_003_1248|STORE_003|ITM_BOT_0026|7|2025-06-07 00:00:00|25
DN_CLOTH01_20250607_STORE_003_001248|CO_CLOTH01_20250607_STORE_003_1248|STORE_003|ITM_BOT_0027|2|2025-06-07 00:00:00|26
DN_CLOTH01_20250607_STORE_003_001248|CO_CLOTH01_20250607_STORE_003_1248|STORE_003|ITM_BOT_0028|10|2025-06-07 00:00:00|27
DN_CLOTH01_20250607_STORE_003_001248|CO_CLOTH01_20250607_STORE_003_1248|STORE_003|ITM_BOT_0029|6|2025-06-07 00:00:00|28
DN_CLOTH01_20250607_STORE_003_001248|CO_CLOTH01_20250607_STORE_003_1248|STORE_003|ITM_BOT_0030|4|2025-06-07 00:00:00|29
DN_CLOTH01_20250607_STORE_003_001248|CO_CLOTH01_20250607_STORE_003_1248|STORE_003|ITM_BOT_0031|4|2025-06-07 00:00:00|30
DN_CLOTH01_20250607_STORE_003_001248|CO_CLOTH01_20250607_STORE_003_1248|STORE_003|ITM_BOT_0032|2|2025-06-07 00:00:00|31
DN_CLOTH01_20250607_STORE_003_001248|CO_CLOTH01_20250607_STORE_003_1248|STORE_003|ITM_FOO_0037|2|2025-06-07 00:00:00|32
DN_CLOTH01_20250607_STORE_003_001248|CO_CLOTH01_20250607_STORE_003_1248|STORE_003|ITM_FOO_0038|3|2025-06-07 00:00:00|33
DN_CLOTH01_20250607_STORE_003_001248|CO_CLOTH01_20250607_STORE_003_1248|STORE_003|ITM_OUT_0041|1|2025-06-07 00:00:00|34
DN_CLOTH01_20250607_STORE_003_001248|CO_CLOTH01_20250607_STORE_003_1248|STORE_003|ITM_OUT_0042|1|2025-06-07 00:00:00|35
DN_CLOTH01_20250607_STORE_004_001249|CO_CLOTH01_20250607_STORE_004_1249|STORE_004|ITM_BAS_0001|17|2025-06-07 00:00:00|1
DN_CLOTH01_20250607_STORE_004_001249|CO_CLOTH01_20250607_STORE_004_1249|STORE_004|ITM_BAS_0002|10|2025-06-07 00:00:00|2
DN_CLOTH01_20250607_STORE_004_001249|CO_CLOTH01_20250607_STORE_004_1249|STORE_004|ITM_BAS_0003|6|2025-06-07 00:00:00|3
DN_CLOTH01_20250607_STORE_004_001249|CO_CLOTH01_20250607_STORE_004_1249|STORE_004|ITM_BAS_0004|20|2025-06-07 00:00:00|4
DN_CLOTH01_20250607_STORE_004_001249|CO_CLOTH01_20250607_STORE_004_1249|STORE_004|ITM_BAS_0005|13|2025-06-07 00:00:00|5
DN_CLOTH01_20250607_STORE_004_001249|CO_CLOTH01_20250607_STORE_004_1249|STORE_004|ITM_BAS_0006|8|2025-06-07 00:00:00|6
DN_CLOTH01_20250607_STORE_004_001249|CO_CLOTH01_20250607_STORE_004_1249|STORE_004|ITM_BAS_0007|8|2025-06-07 00:00:00|7
DN_CLOTH01_20250607_STORE_004_001249|CO_CLOTH01_20250607_STORE_004_1249|STORE_004|ITM_BAS_0008|12|2025-06-07 00:00:00|8
DN_CLOTH01_20250607_STORE_004_001249|CO_CLOTH01_20250607_STORE_004_1249|STORE_004|ITM_BAS_0009|8|2025-06-07 00:00:00|9
DN_CLOTH01_20250607_STORE_004_001249|CO_CLOTH01_20250607_STORE_004_1249|STORE_004|ITM_BAS_0010|15|2025-06-07 00:00:00|10
DN_CLOTH01_20250607_STORE_004_001249|CO_CLOTH01_20250607_STORE_004_1249|STORE_004|ITM_TOP_0011|5|2025-06-07 00:00:00|11
DN_CLOTH01_20250607_STORE_004_001249|CO_CLOTH01_20250607_STORE_004_1249|STORE_004|ITM_TOP_0012|1|2025-06-07 00:00:00|12
DN_CLOTH01_20250607_STORE_004_001249|CO_CLOTH01_20250607_STORE_004_1249|STORE_004|ITM_TOP_0013|9|2025-06-07 00:00:00|13
DN_CLOTH01_20250607_STORE_004_001249|CO_CLOTH01_20250607_STORE_004_1249|STORE_004|ITM_TOP_0014|6|2025-06-07 00:00:00|14
DN_CLOTH01_20250607_STORE_004_001249|CO_CLOTH01_20250607_STORE_004_1249|STORE_004|ITM_TOP_0015|1|2025-06-07 00:00:00|15
DN_CLOTH01_20250607_STORE_004_001249|CO_CLOTH01_20250607_STORE_004_1249|STORE_004|ITM_TOP_0016|3|2025-06-07 00:00:00|16
DN_CLOTH01_20250607_STORE_004_001249|CO_CLOTH01_20250607_STORE_004_1249|STORE_004|ITM_TOP_0017|2|2025-06-07 00:00:00|17
DN_CLOTH01_20250607_STORE_004_001249|CO_CLOTH01_20250607_STORE_004_1249|STORE_004|ITM_TOP_0018|5|2025-06-07 00:00:00|18
DN_CLOTH01_20250607_STORE_004_001249|CO_CLOTH01_20250607_STORE_004_1249|STORE_004|ITM_TOP_0019|3|2025-06-07 00:00:00|19
DN_CLOTH01_20250607_STORE_004_001249|CO_CLOTH01_20250607_STORE_004_1249|STORE_004|ITM_TOP_0020|6|2025-06-07 00:00:00|20
DN_CLOTH01_20250607_STORE_004_001249|CO_CLOTH01_20250607_STORE_004_1249|STORE_004|ITM_TOP_0021|3|2025-06-07 00:00:00|21
DN_CLOTH01_20250607_STORE_004_001249|CO_CLOTH01_20250607_STORE_004_1249|STORE_004|ITM_TOP_0022|5|2025-06-07 00:00:00|22
DN_CLOTH01_20250607_STORE_004_001249|CO_CLOTH01_20250607_STORE_004_1249|STORE_004|ITM_BOT_0023|8|2025-06-07 00:00:00|23
DN_CLOTH01_20250607_STORE_004_001249|CO_CLOTH01_20250607_STORE_004_1249|STORE_004|ITM_BOT_0024|9|2025-06-07 00:00:00|24
DN_CLOTH01_20250607_STORE_004_001249|CO_CLOTH01_20250607_STORE_004_1249|STORE_004|ITM_BOT_0025|8|2025-06-07 00:00:00|25
DN_CLOTH01_20250607_STORE_004_001249|CO_CLOTH01_20250607_STORE_004_1249|STORE_004|ITM_BOT_0026|3|2025-06-07 00:00:00|26
DN_CLOTH01_20250607_STORE_004_001249|CO_CLOTH01_20250607_STORE_004_1249|STORE_004|ITM_BOT_0027|6|2025-06-07 00:00:00|27
DN_CLOTH01_20250607_STORE_004_001249|CO_CLOTH01_20250607_STORE_004_1249|STORE_004|ITM_BOT_0028|6|2025-06-07 00:00:00|28
DN_CLOTH01_20250607_STORE_004_001249|CO_CLOTH01_20250607_STORE_004_1249|STORE_004|ITM_BOT_0029|6|2025-06-07 00:00:00|29
DN_CLOTH01_20250607_STORE_004_001249|CO_CLOTH01_20250607_STORE_004_1249|STORE_004|ITM_BOT_0030|4|2025-06-07 00:00:00|30
DN_CLOTH01_20250607_STORE_004_001249|CO_CLOTH01_20250607_STORE_004_1249|STORE_004|ITM_BOT_0031|6|2025-06-07 00:00:00|31
DN_CLOTH01_20250607_STORE_004_001249|CO_CLOTH01_20250607_STORE_004_1249|STORE_004|ITM_BOT_0032|9|2025-06-07 00:00:00|32
DN_CLOTH01_20250607_STORE_004_001249|CO_CLOTH01_20250607_STORE_004_1249|STORE_004|ITM_FOO_0034|1|2025-06-07 00:00:00|33
DN_CLOTH01_20250607_STORE_004_001249|CO_CLOTH01_20250607_STORE_004_1249|STORE_004|ITM_FOO_0037|1|2025-06-07 00:00:00|34
DN_CLOTH01_20250607_STORE_004_001249|CO_CLOTH01_20250607_STORE_004_1249|STORE_004|ITM_FOO_0039|1|2025-06-07 00:00:00|35
DN_CLOTH01_20250607_STORE_004_001249|CO_CLOTH01_20250607_STORE_004_1249|STORE_004|ITM_FOO_0040|1|2025-06-07 00:00:00|36
DN_CLOTH01_20250607_STORE_004_001249|CO_CLOTH01_20250607_STORE_004_1249|STORE_004|ITM_OUT_0044|1|2025-06-07 00:00:00|37
DN_CLOTH01_20250607_STORE_005_001250|CO_CLOTH01_20250607_STORE_005_1250|STORE_005|ITM_BAS_0001|14|2025-06-07 00:00:00|1
DN_CLOTH01_20250607_STORE_005_001250|CO_CLOTH01_20250607_STORE_005_1250|STORE_005|ITM_BAS_0002|10|2025-06-07 00:00:00|2
DN_CLOTH01_20250607_STORE_005_001250|CO_CLOTH01_20250607_STORE_005_1250|STORE_005|ITM_BAS_0003|6|2025-06-07 00:00:00|3
DN_CLOTH01_20250607_STORE_005_001250|CO_CLOTH01_20250607_STORE_005_1250|STORE_005|ITM_BAS_0004|15|2025-06-07 00:00:00|4
DN_CLOTH01_20250607_STORE_005_001250|CO_CLOTH01_20250607_STORE_005_1250|STORE_005|ITM_BAS_0005|10|2025-06-07 00:00:00|5
DN_CLOTH01_20250607_STORE_005_001250|CO_CLOTH01_20250607_STORE_005_1250|STORE_005|ITM_BAS_0006|5|2025-06-07 00:00:00|6
DN_CLOTH01_20250607_STORE_005_001250|CO_CLOTH01_20250607_STORE_005_1250|STORE_005|ITM_BAS_0007|8|2025-06-07 00:00:00|7
DN_CLOTH01_20250607_STORE_005_001250|CO_CLOTH01_20250607_STORE_005_1250|STORE_005|ITM_BAS_0008|11|2025-06-07 00:00:00|8
DN_CLOTH01_20250607_STORE_005_001250|CO_CLOTH01_20250607_STORE_005_1250|STORE_005|ITM_BAS_0009|4|2025-06-07 00:00:00|9
DN_CLOTH01_20250607_STORE_005_001250|CO_CLOTH01_20250607_STORE_005_1250|STORE_005|ITM_BAS_0010|7|2025-06-07 00:00:00|10
DN_CLOTH01_20250607_STORE_005_001250|CO_CLOTH01_20250607_STORE_005_1250|STORE_005|ITM_TOP_0011|3|2025-06-07 00:00:00|11
DN_CLOTH01_20250607_STORE_005_001250|CO_CLOTH01_20250607_STORE_005_1250|STORE_005|ITM_TOP_0012|5|2025-06-07 00:00:00|12
DN_CLOTH01_20250607_STORE_005_001250|CO_CLOTH01_20250607_STORE_005_1250|STORE_005|ITM_TOP_0013|5|2025-06-07 00:00:00|13
