PurchaseOrderNumber|PurchaseOrderDate|IBTFlag|SupplierOrderStatus|ReceiveNoLaterThan
PO_CLOTH01_20250712_DC_01_IBT_003064|2025-07-12 00:00:00|1|Delivered|2025-07-12 00:00:00
PO_CLOTH01_20250712_DC_01_IBT_003065|2025-07-12 00:00:00|1|Delivered|2025-07-12 00:00:00
PO_CLOTH01_20250712_DC_01_IBT_003066|2025-07-12 00:00:00|1|Delivered|2025-07-12 00:00:00
PO_CLOTH01_20250713_DC_01_IBT_003067|2025-07-13 00:00:00|1|Delivered|2025-07-13 00:00:00
PO_CLOTH01_20250713_DC_01_IBT_003068|2025-07-13 00:00:00|1|Delivered|2025-07-13 00:00:00
PO_CLOTH01_20250713_DC_01_IBT_003069|2025-07-13 00:00:00|1|Delivered|2025-07-13 00:00:00
PO_CLOTH01_20250713_DC_01_IBT_003070|2025-07-13 00:00:00|1|Delivered|2025-07-13 00:00:00
PO_CLOTH01_20250713_DC_01_IBT_003071|2025-07-13 00:00:00|1|Delivered|2025-07-13 00:00:00
PO_CLOTH01_20250714_DC_01_IBT_003072|2025-07-14 00:00:00|1|Delivered|2025-07-14 00:00:00
PO_CLOTH01_20250714_DC_01_IBT_003073|2025-07-14 00:00:00|1|Delivered|2025-07-14 00:00:00
PO_CLOTH01_20250714_DC_01_IBT_003074|2025-07-14 00:00:00|1|Delivered|2025-07-14 00:00:00
PO_CLOTH01_20250714_DC_01_IBT_003075|2025-07-14 00:00:00|1|Delivered|2025-07-14 00:00:00
PO_CLOTH01_20250714_DC_01_IBT_003076|2025-07-14 00:00:00|1|Delivered|2025-07-14 00:00:00
PO_CLOTH01_20250714_DC_01_003077|2025-07-14 00:00:00|0|Placed|2025-07-22 00:00:00
PO_CLOTH01_20250714_DC_01_003078|2025-07-14 00:00:00|0|Placed|2025-07-21 00:00:00
PO_CLOTH01_20250714_DC_01_003079|2025-07-14 00:00:00|0|Placed|2025-08-01 00:00:00
PO_CLOTH01_20250714_DC_01_003080|2025-07-14 00:00:00|0|Placed|2025-07-25 00:00:00
PO_CLOTH01_20250714_DC_01_003081|2025-07-14 00:00:00|0|Placed|2025-07-24 00:00:00
PO_CLOTH01_20250714_DC_01_003082|2025-07-14 00:00:00|0|Placed|2025-07-24 00:00:00
PO_CLOTH01_20250714_DC_01_003083|2025-07-14 00:00:00|0|Placed|2025-07-23 00:00:00
PO_CLOTH01_20250714_DC_01_003084|2025-07-14 00:00:00|0|Placed|2025-08-01 00:00:00
PO_CLOTH01_20250714_DC_01_003085|2025-07-14 00:00:00|0|Placed|2025-07-22 00:00:00
PO_CLOTH01_20250714_DC_01_003086|2025-07-14 00:00:00|0|Placed|2025-07-31 00:00:00
PO_CLOTH01_20250714_DC_01_003087|2025-07-14 00:00:00|0|Placed|2025-07-22 00:00:00
PO_CLOTH01_20250714_DC_01_003088|2025-07-14 00:00:00|0|Placed|2025-07-21 00:00:00
PO_CLOTH01_20250714_DC_01_003089|2025-07-14 00:00:00|0|Placed|2025-08-01 00:00:00
PO_CLOTH01_20250714_DC_01_003090|2025-07-14 00:00:00|0|Placed|2025-07-25 00:00:00
PO_CLOTH01_20250714_DC_01_003091|2025-07-14 00:00:00|0|Placed|2025-07-24 00:00:00
PO_CLOTH01_20250714_DC_01_003092|2025-07-14 00:00:00|0|Placed|2025-07-24 00:00:00
PO_CLOTH01_20250714_DC_01_003093|2025-07-14 00:00:00|0|Placed|2025-07-23 00:00:00
PO_CLOTH01_20250714_DC_01_003094|2025-07-14 00:00:00|0|Placed|2025-08-01 00:00:00
PO_CLOTH01_20250714_DC_01_003095|2025-07-14 00:00:00|0|Placed|2025-07-22 00:00:00
PO_CLOTH01_20250714_DC_01_003096|2025-07-14 00:00:00|0|Placed|2025-07-31 00:00:00
PO_CLOTH01_20250714_DC_01_003097|2025-07-14 00:00:00|0|Placed|2025-07-22 00:00:00
PO_CLOTH01_20250714_DC_01_003098|2025-07-14 00:00:00|0|Placed|2025-07-21 00:00:00
PO_CLOTH01_20250714_DC_01_003099|2025-07-14 00:00:00|0|Placed|2025-08-01 00:00:00
PO_CLOTH01_20250714_DC_01_003100|2025-07-14 00:00:00|0|Placed|2025-07-25 00:00:00
PO_CLOTH01_20250714_DC_01_003101|2025-07-14 00:00:00|0|Placed|2025-07-24 00:00:00
PO_CLOTH01_20250714_DC_01_003102|2025-07-14 00:00:00|0|Placed|2025-07-24 00:00:00
PO_CLOTH01_20250714_DC_01_003103|2025-07-14 00:00:00|0|Placed|2025-07-23 00:00:00
PO_CLOTH01_20250714_DC_01_003104|2025-07-14 00:00:00|0|Placed|2025-08-01 00:00:00
PO_CLOTH01_20250714_DC_01_003105|2025-07-14 00:00:00|0|Placed|2025-07-22 00:00:00
PO_CLOTH01_20250714_DC_01_003106|2025-07-14 00:00:00|0|Placed|2025-07-31 00:00:00
PO_CLOTH01_20250714_DC_01_003107|2025-07-14 00:00:00|0|Placed|2025-07-22 00:00:00
PO_CLOTH01_20250714_DC_01_003108|2025-07-14 00:00:00|0|Placed|2025-07-21 00:00:00
PO_CLOTH01_20250714_DC_01_003109|2025-07-14 00:00:00|0|Placed|2025-08-01 00:00:00
PO_CLOTH01_20250714_DC_01_003110|2025-07-14 00:00:00|0|Placed|2025-07-25 00:00:00
PO_CLOTH01_20250714_DC_01_003111|2025-07-14 00:00:00|0|Placed|2025-07-24 00:00:00
PO_CLOTH01_20250714_DC_01_003112|2025-07-14 00:00:00|0|Placed|2025-07-24 00:00:00
PO_CLOTH01_20250714_DC_01_003113|2025-07-14 00:00:00|0|Placed|2025-07-23 00:00:00
PO_CLOTH01_20250714_DC_01_003114|2025-07-14 00:00:00|0|Placed|2025-08-01 00:00:00
PO_CLOTH01_20250714_DC_01_003115|2025-07-14 00:00:00|0|Placed|2025-07-22 00:00:00
PO_CLOTH01_20250714_DC_01_003116|2025-07-14 00:00:00|0|Placed|2025-07-31 00:00:00
PO_CLOTH01_20250714_DC_01_003117|2025-07-14 00:00:00|0|Placed|2025-08-01 00:00:00
PO_CLOTH01_20250715_DC_01_IBT_003118|2025-07-15 00:00:00|1|Delivered|2025-07-15 00:00:00
PO_CLOTH01_20250715_DC_01_IBT_003119|2025-07-15 00:00:00|1|Delivered|2025-07-15 00:00:00
PO_CLOTH01_20250715_DC_01_IBT_003120|2025-07-15 00:00:00|1|Delivered|2025-07-15 00:00:00
PO_CLOTH01_20250715_DC_01_IBT_003121|2025-07-15 00:00:00|1|Delivered|2025-07-15 00:00:00
PO_CLOTH01_20250715_DC_01_IBT_003122|2025-07-15 00:00:00|1|Delivered|2025-07-15 00:00:00
PO_CLOTH01_20250716_DC_01_IBT_003123|2025-07-16 00:00:00|1|Delivered|2025-07-16 00:00:00
PO_CLOTH01_20250716_DC_01_IBT_003124|2025-07-16 00:00:00|1|Delivered|2025-07-16 00:00:00
PO_CLOTH01_20250716_DC_01_IBT_003125|2025-07-16 00:00:00|1|Delivered|2025-07-16 00:00:00
PO_CLOTH01_20250716_DC_01_IBT_003126|2025-07-16 00:00:00|1|Delivered|2025-07-16 00:00:00
PO_CLOTH01_20250716_DC_01_IBT_003127|2025-07-16 00:00:00|1|Delivered|2025-07-16 00:00:00
PO_CLOTH01_20250717_DC_01_IBT_003128|2025-07-17 00:00:00|1|Delivered|2025-07-17 00:00:00
PO_CLOTH01_20250717_DC_01_IBT_003129|2025-07-17 00:00:00|1|Delivered|2025-07-17 00:00:00
PO_CLOTH01_20250717_DC_01_IBT_003130|2025-07-17 00:00:00|1|Delivered|2025-07-17 00:00:00
PO_CLOTH01_20250717_DC_01_IBT_003131|2025-07-17 00:00:00|1|Delivered|2025-07-17 00:00:00
PO_CLOTH01_20250717_DC_01_IBT_003132|2025-07-17 00:00:00|1|Delivered|2025-07-17 00:00:00
PO_CLOTH01_20250718_DC_01_IBT_003133|2025-07-18 00:00:00|1|Delivered|2025-07-18 00:00:00
PO_CLOTH01_20250718_DC_01_IBT_003134|2025-07-18 00:00:00|1|Delivered|2025-07-18 00:00:00
PO_CLOTH01_20250718_DC_01_IBT_003135|2025-07-18 00:00:00|1|Delivered|2025-07-18 00:00:00
PO_CLOTH01_20250718_DC_01_IBT_003136|2025-07-18 00:00:00|1|Delivered|2025-07-18 00:00:00
PO_CLOTH01_20250718_DC_01_IBT_003137|2025-07-18 00:00:00|1|Delivered|2025-07-18 00:00:00
PO_CLOTH01_20250719_DC_01_IBT_003138|2025-07-19 00:00:00|1|Delivered|2025-07-19 00:00:00
PO_CLOTH01_20250719_DC_01_IBT_003139|2025-07-19 00:00:00|1|Delivered|2025-07-19 00:00:00
PO_CLOTH01_20250719_DC_01_IBT_003140|2025-07-19 00:00:00|1|Delivered|2025-07-19 00:00:00
PO_CLOTH01_20250719_DC_01_IBT_003141|2025-07-19 00:00:00|1|Delivered|2025-07-19 00:00:00
PO_CLOTH01_20250719_DC_01_IBT_003142|2025-07-19 00:00:00|1|Delivered|2025-07-19 00:00:00
PO_CLOTH01_20250720_DC_01_IBT_003143|2025-07-20 00:00:00|1|Delivered|2025-07-20 00:00:00
PO_CLOTH01_20250720_DC_01_IBT_003144|2025-07-20 00:00:00|1|Delivered|2025-07-20 00:00:00
PO_CLOTH01_20250720_DC_01_IBT_003145|2025-07-20 00:00:00|1|Delivered|2025-07-20 00:00:00
PO_CLOTH01_20250720_DC_01_IBT_003146|2025-07-20 00:00:00|1|Delivered|2025-07-20 00:00:00
PO_CLOTH01_20250720_DC_01_IBT_003147|2025-07-20 00:00:00|1|Delivered|2025-07-20 00:00:00
PO_CLOTH01_20250721_DC_01_IBT_003148|2025-07-21 00:00:00|1|Delivered|2025-07-21 00:00:00
PO_CLOTH01_20250721_DC_01_IBT_003149|2025-07-21 00:00:00|1|Delivered|2025-07-21 00:00:00
PO_CLOTH01_20250721_DC_01_IBT_003150|2025-07-21 00:00:00|1|Delivered|2025-07-21 00:00:00
PO_CLOTH01_20250721_DC_01_IBT_003151|2025-07-21 00:00:00|1|Delivered|2025-07-21 00:00:00
PO_CLOTH01_20250721_DC_01_IBT_003152|2025-07-21 00:00:00|1|Delivered|2025-07-21 00:00:00
PO_CLOTH01_20250721_DC_01_003153|2025-07-21 00:00:00|0|Placed|2025-07-29 00:00:00
PO_CLOTH01_20250721_DC_01_003154|2025-07-21 00:00:00|0|Placed|2025-07-28 00:00:00
PO_CLOTH01_20250721_DC_01_003155|2025-07-21 00:00:00|0|Placed|2025-08-08 00:00:00
PO_CLOTH01_20250721_DC_01_003156|2025-07-21 00:00:00|0|Placed|2025-08-01 00:00:00
PO_CLOTH01_20250721_DC_01_003157|2025-07-21 00:00:00|0|Placed|2025-07-31 00:00:00
PO_CLOTH01_20250721_DC_01_003158|2025-07-21 00:00:00|0|Placed|2025-07-31 00:00:00
PO_CLOTH01_20250721_DC_01_003159|2025-07-21 00:00:00|0|Placed|2025-07-30 00:00:00
PO_CLOTH01_20250721_DC_01_003160|2025-07-21 00:00:00|0|Placed|2025-08-08 00:00:00
PO_CLOTH01_20250721_DC_01_003161|2025-07-21 00:00:00|0|Placed|2025-07-29 00:00:00
PO_CLOTH01_20250721_DC_01_003162|2025-07-21 00:00:00|0|Placed|2025-08-07 00:00:00
PO_CLOTH01_20250721_DC_01_003163|2025-07-21 00:00:00|0|Placed|2025-07-29 00:00:00
PO_CLOTH01_20250721_DC_01_003164|2025-07-21 00:00:00|0|Placed|2025-07-28 00:00:00
PO_CLOTH01_20250721_DC_01_003165|2025-07-21 00:00:00|0|Placed|2025-08-08 00:00:00
PO_CLOTH01_20250721_DC_01_003166|2025-07-21 00:00:00|0|Placed|2025-08-01 00:00:00
PO_CLOTH01_20250721_DC_01_003167|2025-07-21 00:00:00|0|Placed|2025-07-31 00:00:00
PO_CLOTH01_20250721_DC_01_003168|2025-07-21 00:00:00|0|Placed|2025-07-31 00:00:00
PO_CLOTH01_20250721_DC_01_003169|2025-07-21 00:00:00|0|Placed|2025-07-30 00:00:00
PO_CLOTH01_20250721_DC_01_003170|2025-07-21 00:00:00|0|Placed|2025-08-08 00:00:00
PO_CLOTH01_20250721_DC_01_003171|2025-07-21 00:00:00|0|Placed|2025-07-29 00:00:00
PO_CLOTH01_20250721_DC_01_003172|2025-07-21 00:00:00|0|Placed|2025-08-07 00:00:00
PO_CLOTH01_20250721_DC_01_003173|2025-07-21 00:00:00|0|Placed|2025-07-29 00:00:00
PO_CLOTH01_20250721_DC_01_003174|2025-07-21 00:00:00|0|Placed|2025-07-28 00:00:00
PO_CLOTH01_20250721_DC_01_003175|2025-07-21 00:00:00|0|Placed|2025-08-08 00:00:00
PO_CLOTH01_20250721_DC_01_003176|2025-07-21 00:00:00|0|Placed|2025-08-01 00:00:00
PO_CLOTH01_20250721_DC_01_003177|2025-07-21 00:00:00|0|Placed|2025-07-31 00:00:00
PO_CLOTH01_20250721_DC_01_003178|2025-07-21 00:00:00|0|Placed|2025-07-31 00:00:00
PO_CLOTH01_20250721_DC_01_003179|2025-07-21 00:00:00|0|Placed|2025-07-30 00:00:00
PO_CLOTH01_20250721_DC_01_003180|2025-07-21 00:00:00|0|Placed|2025-08-08 00:00:00
PO_CLOTH01_20250721_DC_01_003181|2025-07-21 00:00:00|0|Placed|2025-07-29 00:00:00
PO_CLOTH01_20250721_DC_01_003182|2025-07-21 00:00:00|0|Placed|2025-08-07 00:00:00
PO_CLOTH01_20250721_DC_01_003183|2025-07-21 00:00:00|0|Placed|2025-07-29 00:00:00
PO_CLOTH01_20250721_DC_01_003184|2025-07-21 00:00:00|0|Placed|2025-07-28 00:00:00
PO_CLOTH01_20250721_DC_01_003185|2025-07-21 00:00:00|0|Placed|2025-08-08 00:00:00
PO_CLOTH01_20250721_DC_01_003186|2025-07-21 00:00:00|0|Placed|2025-08-01 00:00:00
PO_CLOTH01_20250721_DC_01_003187|2025-07-21 00:00:00|0|Placed|2025-07-31 00:00:00
PO_CLOTH01_20250721_DC_01_003188|2025-07-21 00:00:00|0|Placed|2025-07-31 00:00:00
PO_CLOTH01_20250721_DC_01_003189|2025-07-21 00:00:00|0|Placed|2025-07-30 00:00:00
PO_CLOTH01_20250721_DC_01_003190|2025-07-21 00:00:00|0|Placed|2025-08-08 00:00:00
PO_CLOTH01_20250721_DC_01_003191|2025-07-21 00:00:00|0|Placed|2025-07-29 00:00:00
PO_CLOTH01_20250721_DC_01_003192|2025-07-21 00:00:00|0|Placed|2025-08-07 00:00:00
PO_CLOTH01_20250721_DC_01_003193|2025-07-21 00:00:00|0|Placed|2025-08-08 00:00:00
PO_CLOTH01_20250721_DC_01_003194|2025-07-21 00:00:00|0|Placed|2025-07-29 00:00:00
PO_CLOTH01_20250721_DC_01_003195|2025-07-21 00:00:00|0|Placed|2025-08-07 00:00:00
PO_CLOTH01_20250722_DC_01_IBT_003196|2025-07-22 00:00:00|1|Delivered|2025-07-22 00:00:00
PO_CLOTH01_20250722_DC_01_IBT_003197|2025-07-22 00:00:00|1|Delivered|2025-07-22 00:00:00
PO_CLOTH01_20250722_DC_01_IBT_003198|2025-07-22 00:00:00|1|Delivered|2025-07-22 00:00:00
PO_CLOTH01_20250722_DC_01_IBT_003199|2025-07-22 00:00:00|1|Delivered|2025-07-22 00:00:00
PO_CLOTH01_20250722_DC_01_IBT_003200|2025-07-22 00:00:00|1|Delivered|2025-07-22 00:00:00
PO_CLOTH01_20250723_DC_01_IBT_003201|2025-07-23 00:00:00|1|Delivered|2025-07-23 00:00:00
PO_CLOTH01_20250723_DC_01_IBT_003202|2025-07-23 00:00:00|1|Delivered|2025-07-23 00:00:00
PO_CLOTH01_20250723_DC_01_IBT_003203|2025-07-23 00:00:00|1|Delivered|2025-07-23 00:00:00
PO_CLOTH01_20250723_DC_01_IBT_003204|2025-07-23 00:00:00|1|Delivered|2025-07-23 00:00:00
PO_CLOTH01_20250723_DC_01_IBT_003205|2025-07-23 00:00:00|1|Delivered|2025-07-23 00:00:00
PO_CLOTH01_20250724_DC_01_IBT_003206|2025-07-24 00:00:00|1|Delivered|2025-07-24 00:00:00
PO_CLOTH01_20250724_DC_01_IBT_003207|2025-07-24 00:00:00|1|Delivered|2025-07-24 00:00:00
PO_CLOTH01_20250724_DC_01_IBT_003208|2025-07-24 00:00:00|1|Delivered|2025-07-24 00:00:00
PO_CLOTH01_20250724_DC_01_IBT_003209|2025-07-24 00:00:00|1|Delivered|2025-07-24 00:00:00
PO_CLOTH01_20250724_DC_01_IBT_003210|2025-07-24 00:00:00|1|Delivered|2025-07-24 00:00:00
PO_CLOTH01_20250725_DC_01_IBT_003211|2025-07-25 00:00:00|1|Delivered|2025-07-25 00:00:00
PO_CLOTH01_20250725_DC_01_IBT_003212|2025-07-25 00:00:00|1|Delivered|2025-07-25 00:00:00
PO_CLOTH01_20250725_DC_01_IBT_003213|2025-07-25 00:00:00|1|Delivered|2025-07-25 00:00:00
PO_CLOTH01_20250725_DC_01_IBT_003214|2025-07-25 00:00:00|1|Delivered|2025-07-25 00:00:00
PO_CLOTH01_20250725_DC_01_IBT_003215|2025-07-25 00:00:00|1|Delivered|2025-07-25 00:00:00
PO_CLOTH01_20250726_DC_01_IBT_003216|2025-07-26 00:00:00|1|Delivered|2025-07-26 00:00:00
PO_CLOTH01_20250726_DC_01_IBT_003217|2025-07-26 00:00:00|1|Delivered|2025-07-26 00:00:00
PO_CLOTH01_20250726_DC_01_IBT_003218|2025-07-26 00:00:00|1|Delivered|2025-07-26 00:00:00
PO_CLOTH01_20250726_DC_01_IBT_003219|2025-07-26 00:00:00|1|Delivered|2025-07-26 00:00:00
PO_CLOTH01_20250726_DC_01_IBT_003220|2025-07-26 00:00:00|1|Delivered|2025-07-26 00:00:00
PO_CLOTH01_20250727_DC_01_IBT_003221|2025-07-27 00:00:00|1|Delivered|2025-07-27 00:00:00
PO_CLOTH01_20250727_DC_01_IBT_003222|2025-07-27 00:00:00|1|Delivered|2025-07-27 00:00:00
PO_CLOTH01_20250727_DC_01_IBT_003223|2025-07-27 00:00:00|1|Delivered|2025-07-27 00:00:00
PO_CLOTH01_20250727_DC_01_IBT_003224|2025-07-27 00:00:00|1|Delivered|2025-07-27 00:00:00
PO_CLOTH01_20250727_DC_01_IBT_003225|2025-07-27 00:00:00|1|Delivered|2025-07-27 00:00:00
PO_CLOTH01_20250728_DC_01_IBT_003226|2025-07-28 00:00:00|1|Delivered|2025-07-28 00:00:00
PO_CLOTH01_20250728_DC_01_IBT_003227|2025-07-28 00:00:00|1|Delivered|2025-07-28 00:00:00
PO_CLOTH01_20250728_DC_01_IBT_003228|2025-07-28 00:00:00|1|Delivered|2025-07-28 00:00:00
PO_CLOTH01_20250728_DC_01_IBT_003229|2025-07-28 00:00:00|1|Delivered|2025-07-28 00:00:00
PO_CLOTH01_20250728_DC_01_IBT_003230|2025-07-28 00:00:00|1|Delivered|2025-07-28 00:00:00
PO_CLOTH01_20250728_DC_01_003231|2025-07-28 00:00:00|0|Placed|2025-08-05 00:00:00
PO_CLOTH01_20250728_DC_01_003232|2025-07-28 00:00:00|0|Placed|2025-08-04 00:00:00
PO_CLOTH01_20250728_DC_01_003233|2025-07-28 00:00:00|0|Placed|2025-08-15 00:00:00
PO_CLOTH01_20250728_DC_01_003234|2025-07-28 00:00:00|0|Placed|2025-08-08 00:00:00
PO_CLOTH01_20250728_DC_01_003235|2025-07-28 00:00:00|0|Placed|2025-08-07 00:00:00
PO_CLOTH01_20250728_DC_01_003236|2025-07-28 00:00:00|0|Placed|2025-08-07 00:00:00
PO_CLOTH01_20250728_DC_01_003237|2025-07-28 00:00:00|0|Placed|2025-08-06 00:00:00
PO_CLOTH01_20250728_DC_01_003238|2025-07-28 00:00:00|0|Placed|2025-08-15 00:00:00
PO_CLOTH01_20250728_DC_01_003239|2025-07-28 00:00:00|0|Placed|2025-08-05 00:00:00
PO_CLOTH01_20250728_DC_01_003240|2025-07-28 00:00:00|0|Placed|2025-08-14 00:00:00
PO_CLOTH01_20250728_DC_01_003241|2025-07-28 00:00:00|0|Placed|2025-08-05 00:00:00
PO_CLOTH01_20250728_DC_01_003242|2025-07-28 00:00:00|0|Placed|2025-08-04 00:00:00
PO_CLOTH01_20250728_DC_01_003243|2025-07-28 00:00:00|0|Placed|2025-08-15 00:00:00
PO_CLOTH01_20250728_DC_01_003244|2025-07-28 00:00:00|0|Placed|2025-08-08 00:00:00
PO_CLOTH01_20250728_DC_01_003245|2025-07-28 00:00:00|0|Placed|2025-08-07 00:00:00
PO_CLOTH01_20250728_DC_01_003246|2025-07-28 00:00:00|0|Placed|2025-08-07 00:00:00
PO_CLOTH01_20250728_DC_01_003247|2025-07-28 00:00:00|0|Placed|2025-08-06 00:00:00
PO_CLOTH01_20250728_DC_01_003248|2025-07-28 00:00:00|0|Placed|2025-08-15 00:00:00
PO_CLOTH01_20250728_DC_01_003249|2025-07-28 00:00:00|0|Placed|2025-08-05 00:00:00
PO_CLOTH01_20250728_DC_01_003250|2025-07-28 00:00:00|0|Placed|2025-08-14 00:00:00
PO_CLOTH01_20250728_DC_01_003251|2025-07-28 00:00:00|0|Placed|2025-08-05 00:00:00
PO_CLOTH01_20250728_DC_01_003252|2025-07-28 00:00:00|0|Placed|2025-08-04 00:00:00
PO_CLOTH01_20250728_DC_01_003253|2025-07-28 00:00:00|0|Placed|2025-08-15 00:00:00
PO_CLOTH01_20250728_DC_01_003254|2025-07-28 00:00:00|0|Placed|2025-08-08 00:00:00
PO_CLOTH01_20250728_DC_01_003255|2025-07-28 00:00:00|0|Placed|2025-08-07 00:00:00
PO_CLOTH01_20250728_DC_01_003256|2025-07-28 00:00:00|0|Placed|2025-08-07 00:00:00
PO_CLOTH01_20250728_DC_01_003257|2025-07-28 00:00:00|0|Placed|2025-08-06 00:00:00
PO_CLOTH01_20250728_DC_01_003258|2025-07-28 00:00:00|0|Placed|2025-08-15 00:00:00
PO_CLOTH01_20250728_DC_01_003259|2025-07-28 00:00:00|0|Placed|2025-08-05 00:00:00
PO_CLOTH01_20250728_DC_01_003260|2025-07-28 00:00:00|0|Placed|2025-08-14 00:00:00
PO_CLOTH01_20250728_DC_01_003261|2025-07-28 00:00:00|0|Placed|2025-08-05 00:00:00
PO_CLOTH01_20250728_DC_01_003262|2025-07-28 00:00:00|0|Placed|2025-08-04 00:00:00
PO_CLOTH01_20250728_DC_01_003263|2025-07-28 00:00:00|0|Placed|2025-08-15 00:00:00
PO_CLOTH01_20250728_DC_01_003264|2025-07-28 00:00:00|0|Placed|2025-08-08 00:00:00
PO_CLOTH01_20250728_DC_01_003265|2025-07-28 00:00:00|0|Placed|2025-08-07 00:00:00
PO_CLOTH01_20250728_DC_01_003266|2025-07-28 00:00:00|0|Placed|2025-08-07 00:00:00
PO_CLOTH01_20250728_DC_01_003267|2025-07-28 00:00:00|0|Placed|2025-08-06 00:00:00
PO_CLOTH01_20250728_DC_01_003268|2025-07-28 00:00:00|0|Placed|2025-08-15 00:00:00
PO_CLOTH01_20250728_DC_01_003269|2025-07-28 00:00:00|0|Placed|2025-08-05 00:00:00
PO_CLOTH01_20250728_DC_01_003270|2025-07-28 00:00:00|0|Placed|2025-08-14 00:00:00
PO_CLOTH01_20250728_DC_01_003271|2025-07-28 00:00:00|0|Placed|2025-08-05 00:00:00
PO_CLOTH01_20250729_DC_01_IBT_003272|2025-07-29 00:00:00|1|Delivered|2025-07-29 00:00:00
PO_CLOTH01_20250729_DC_01_IBT_003273|2025-07-29 00:00:00|1|Delivered|2025-07-29 00:00:00
PO_CLOTH01_20250729_DC_01_IBT_003274|2025-07-29 00:00:00|1|Delivered|2025-07-29 00:00:00
PO_CLOTH01_20250729_DC_01_IBT_003275|2025-07-29 00:00:00|1|Delivered|2025-07-29 00:00:00
PO_CLOTH01_20250729_DC_01_IBT_003276|2025-07-29 00:00:00|1|Delivered|2025-07-29 00:00:00
PO_CLOTH01_20250730_DC_01_IBT_003277|2025-07-30 00:00:00|1|Delivered|2025-07-30 00:00:00
PO_CLOTH01_20250730_DC_01_IBT_003278|2025-07-30 00:00:00|1|Delivered|2025-07-30 00:00:00
PO_CLOTH01_20250730_DC_01_IBT_003279|2025-07-30 00:00:00|1|Delivered|2025-07-30 00:00:00
PO_CLOTH01_20250730_DC_01_IBT_003280|2025-07-30 00:00:00|1|Delivered|2025-07-30 00:00:00
PO_CLOTH01_20250730_DC_01_IBT_003281|2025-07-30 00:00:00|1|Delivered|2025-07-30 00:00:00
PO_CLOTH01_20250731_DC_01_IBT_003282|2025-07-31 00:00:00|1|Delivered|2025-07-31 00:00:00
PO_CLOTH01_20250731_DC_01_IBT_003283|2025-07-31 00:00:00|1|Delivered|2025-07-31 00:00:00
PO_CLOTH01_20250731_DC_01_IBT_003284|2025-07-31 00:00:00|1|Delivered|2025-07-31 00:00:00
PO_CLOTH01_20250731_DC_01_IBT_003285|2025-07-31 00:00:00|1|Delivered|2025-07-31 00:00:00
PO_CLOTH01_20250731_DC_01_IBT_003286|2025-07-31 00:00:00|1|Delivered|2025-07-31 00:00:00
PO_CLOTH01_20250801_DC_01_IBT_003287|2025-08-01 00:00:00|1|Delivered|2025-08-01 00:00:00
PO_CLOTH01_20250801_DC_01_IBT_003288|2025-08-01 00:00:00|1|Delivered|2025-08-01 00:00:00
PO_CLOTH01_20250801_DC_01_IBT_003289|2025-08-01 00:00:00|1|Delivered|2025-08-01 00:00:00
PO_CLOTH01_20250801_DC_01_IBT_003290|2025-08-01 00:00:00|1|Delivered|2025-08-01 00:00:00
PO_CLOTH01_20250801_DC_01_IBT_003291|2025-08-01 00:00:00|1|Delivered|2025-08-01 00:00:00
PO_CLOTH01_20250802_DC_01_IBT_003292|2025-08-02 00:00:00|1|Delivered|2025-08-02 00:00:00
PO_CLOTH01_20250802_DC_01_IBT_003293|2025-08-02 00:00:00|1|Delivered|2025-08-02 00:00:00
PO_CLOTH01_20250802_DC_01_IBT_003294|2025-08-02 00:00:00|1|Delivered|2025-08-02 00:00:00
PO_CLOTH01_20250802_DC_01_IBT_003295|2025-08-02 00:00:00|1|Delivered|2025-08-02 00:00:00
PO_CLOTH01_20250802_DC_01_IBT_003296|2025-08-02 00:00:00|1|Delivered|2025-08-02 00:00:00
PO_CLOTH01_20250803_DC_01_IBT_003297|2025-08-03 00:00:00|1|Delivered|2025-08-03 00:00:00
PO_CLOTH01_20250803_DC_01_IBT_003298|2025-08-03 00:00:00|1|Delivered|2025-08-03 00:00:00
PO_CLOTH01_20250803_DC_01_IBT_003299|2025-08-03 00:00:00|1|Delivered|2025-08-03 00:00:00
PO_CLOTH01_20250803_DC_01_IBT_003300|2025-08-03 00:00:00|1|Delivered|2025-08-03 00:00:00
PO_CLOTH01_20250803_DC_01_IBT_003301|2025-08-03 00:00:00|1|Delivered|2025-08-03 00:00:00
PO_CLOTH01_20250804_DC_01_IBT_003302|2025-08-04 00:00:00|1|Delivered|2025-08-04 00:00:00
PO_CLOTH01_20250804_DC_01_IBT_003303|2025-08-04 00:00:00|1|Delivered|2025-08-04 00:00:00
PO_CLOTH01_20250804_DC_01_IBT_003304|2025-08-04 00:00:00|1|Delivered|2025-08-04 00:00:00
PO_CLOTH01_20250804_DC_01_IBT_003305|2025-08-04 00:00:00|1|Delivered|2025-08-04 00:00:00
PO_CLOTH01_20250804_DC_01_IBT_003306|2025-08-04 00:00:00|1|Delivered|2025-08-04 00:00:00
PO_CLOTH01_20250804_DC_01_003307|2025-08-04 00:00:00|0|Placed|2025-08-12 00:00:00
PO_CLOTH01_20250804_DC_01_003308|2025-08-04 00:00:00|0|Placed|2025-08-11 00:00:00
PO_CLOTH01_20250804_DC_01_003309|2025-08-04 00:00:00|0|Placed|2025-08-22 00:00:00
PO_CLOTH01_20250804_DC_01_003310|2025-08-04 00:00:00|0|Placed|2025-08-15 00:00:00
